"Date","Station","Tow","FishCode","Catch","X1.4.Subsampled","X1.2.Subsampled","CatchID"
2009-02-18,508,1,2,243,0,0,327
2009-02-18,508,1,10,45,0,0,328
2009-02-18,508,1,13,1,0,0,329
2009-02-18,508,1,49,18,0,0,330
2009-02-18,508,1,52,753,0,0,331
2009-02-18,508,1,99,25,0,0,332
2009-02-18,513,1,2,284,0,0,333
2009-02-18,513,1,10,53,0,0,334
2009-02-18,513,1,13,4,0,0,335
2009-02-18,513,1,49,12,0,0,336
2009-02-18,513,1,52,166,0,0,337
2009-02-18,519,1,2,211,0,0,338
2009-02-18,519,1,10,15,0,0,339
2009-02-18,519,1,13,1,0,0,340
2009-02-18,519,1,49,27,0,0,341
2009-02-18,519,1,52,190,0,0,342
2009-02-18,519,1,99,1,0,0,343
2009-02-18,520,1,2,108,0,0,344
2009-02-18,520,1,10,6,0,0,345
2009-02-18,520,1,49,16,0,0,346
2009-02-18,520,1,52,34,0,0,347
2009-02-18,602,1,2,167,0,0,348
2009-02-18,602,1,10,5,0,0,349
2009-02-18,602,1,52,146,0,0,350
2009-02-18,602,1,59,4,0,0,351
2009-02-18,606,1,2,109,0,0,352
2009-02-18,606,1,10,21,0,0,353
2009-02-18,606,1,49,38,0,0,354
2009-02-18,606,1,52,71,0,0,355
2009-02-18,609,1,2,156,0,0,356
2009-02-18,609,1,10,3,0,0,357
2009-02-18,609,1,49,196,0,0,358
2009-02-18,609,1,52,62,0,0,359
2009-02-18,610,1,2,28,0,0,360
2009-02-18,610,1,49,135,0,0,361
2009-02-18,610,1,52,3,0,0,362
2009-02-18,703,1,2,85,0,0,363
2009-02-18,703,1,49,25,0,0,364
2009-02-18,703,1,52,2,0,0,365
2009-02-18,704,1,2,133,0,0,366
2009-02-18,704,1,10,1,0,0,367
2009-02-18,704,1,49,52,0,0,368
2009-02-18,704,1,52,3,0,0,369
2009-02-18,705,1,2,54,0,0,370
2009-02-18,705,1,49,69,0,0,371
2009-02-18,706,1,2,241,0,0,372
2009-02-18,706,1,49,40,0,0,373
2009-02-18,707,1,2,35,0,0,374
2009-02-18,707,1,49,36,0,0,375
2009-02-18,711,1,49,6,0,0,376
2009-02-18,716,1,2,53,0,0,377
2009-02-18,716,1,49,153,0,0,378
2009-02-18,723,1,2,20,0,0,379
2009-02-18,723,1,49,76,0,0,380
2009-02-18,801,1,2,156,0,0,381
2009-02-18,801,1,10,11,0,0,382
2009-02-18,801,1,49,14,0,0,383
2009-02-18,801,1,52,28,0,0,384
2009-02-18,804,1,2,66,0,0,385
2009-02-18,804,1,49,15,0,0,386
2009-02-18,804,1,52,13,0,0,387
2009-02-18,812,1,2,16,0,0,388
2009-02-18,812,1,49,127,0,0,389
2009-02-18,815,1,2,7,0,0,390
2009-02-18,815,1,49,186,0,0,391
2009-03-02,703,1,2,11,0,0,392
2009-03-02,703,1,49,8,0,0,393
2009-03-02,704,1,2,8,0,0,394
2009-03-02,704,1,49,5,0,0,395
2009-03-02,705,1,2,10,0,0,396
2009-03-02,705,1,49,15,0,0,397
2009-03-02,706,1,2,11,0,0,398
2009-03-02,706,1,3,1,0,0,399
2009-03-02,706,1,49,30,0,0,400
2009-03-02,707,1,2,10,0,0,401
2009-03-02,707,1,49,8,0,0,402
2009-03-02,711,1,2,1,0,0,403
2009-03-02,711,1,49,3,0,0,404
2009-03-02,716,1,2,8,0,0,405
2009-03-02,716,1,49,31,0,0,406
2009-03-02,723,1,2,8,0,0,407
2009-03-02,723,1,49,51,0,0,408
2009-03-02,809,1,2,4,0,0,409
2009-03-02,809,1,49,44,0,0,410
2009-03-02,812,1,2,5,0,0,411
2009-03-02,812,1,49,64,0,0,412
2009-03-02,815,1,2,3,0,0,413
2009-03-02,815,1,49,56,0,0,414
2009-03-02,901,1,2,8,0,0,415
2009-03-02,901,1,49,61,0,0,416
2009-03-02,902,1,49,265,0,0,417
2009-03-02,906,1,2,1,0,0,418
2009-03-02,906,1,49,101,0,0,419
2009-03-02,910,1,2,1,0,0,420
2009-03-02,910,1,49,93,0,0,421
2009-03-02,912,1,49,43,0,0,422
2009-03-02,914,1,2,1,0,0,423
2009-03-02,914,1,49,132,0,0,424
2009-03-02,915,1,49,150,0,0,425
2009-03-02,918,1,2,2,0,0,426
2009-03-02,918,1,49,105,0,0,427
2009-03-02,919,1,49,24,0,0,428
2009-03-03,405,1,2,16,0,0,429
2009-03-03,405,1,10,70,0,0,430
2009-03-03,405,1,13,7,0,0,431
2009-03-03,405,1,49,8,0,0,432
2009-03-03,405,1,52,47,0,0,433
2009-03-03,411,1,2,250,0,0,434
2009-03-03,411,1,10,142,0,0,435
2009-03-03,411,1,13,11,0,0,436
2009-03-03,411,1,49,14,0,0,437
2009-03-03,411,1,52,337,0,0,438
2009-03-03,418,1,2,55,0,0,439
2009-03-03,418,1,10,106,0,0,440
2009-03-03,418,1,13,2,0,0,441
2009-03-03,418,1,49,10,0,0,442
2009-03-03,418,1,52,91,0,0,443
2009-03-03,501,1,2,232,0,0,444
2009-03-03,501,1,10,67,0,0,445
2009-03-03,501,1,13,1,0,0,446
2009-03-03,501,1,44,1,0,0,447
2009-03-03,501,1,49,16,0,0,448
2009-03-03,501,1,52,14,0,0,449
2009-03-03,504,1,2,69,0,0,450
2009-03-03,504,1,10,276,0,0,451
2009-03-03,504,1,13,2,0,0,452
2009-03-03,504,1,49,8,0,0,453
2009-03-03,504,1,52,78,0,0,454
2009-03-03,508,1,2,435,0,0,455
2009-03-03,508,1,10,67,0,0,456
2009-03-03,508,1,49,38,0,0,457
2009-03-03,508,1,52,62,0,0,458
2009-03-03,513,1,2,111,0,0,459
2009-03-03,513,1,10,20,0,0,460
2009-03-03,513,1,49,55,0,0,461
2009-03-03,519,1,2,57,0,0,462
2009-03-03,519,1,10,85,0,0,463
2009-03-03,519,1,20,3,0,0,464
2009-03-03,519,1,49,83,0,0,465
2009-03-03,519,1,52,3,0,0,466
2009-03-03,519,1,59,1,0,0,467
2009-03-03,520,1,2,60,0,0,468
2009-03-03,520,1,10,3,0,0,469
2009-03-03,520,1,49,12,0,0,470
2009-03-03,602,1,2,178,0,0,471
2009-03-03,602,1,10,141,0,0,472
2009-03-03,602,1,49,29,0,0,473
2009-03-03,602,1,52,8,0,0,474
2009-03-03,606,1,2,26,0,0,475
2009-03-03,606,1,10,81,0,0,476
2009-03-03,606,1,20,1,0,0,477
2009-03-03,606,1,49,32,0,0,478
2009-03-03,606,1,52,17,0,0,479
2009-03-03,609,1,2,65,0,0,480
2009-03-03,609,1,10,16,0,0,481
2009-03-03,609,1,49,47,0,0,482
2009-03-03,609,1,52,4,0,0,483
2009-03-03,610,1,2,3,0,0,484
2009-03-03,610,1,20,2,0,0,485
2009-03-03,610,1,49,106,0,0,486
2009-03-03,801,1,2,37,0,0,487
2009-03-03,801,1,10,3,0,0,488
2009-03-03,801,1,49,28,0,0,489
2009-03-03,804,1,2,47,0,0,490
2009-03-03,804,1,10,2,0,0,491
2009-03-03,804,1,49,54,0,0,492
2010-01-04,501,1,2,156,0,0,493
2010-01-04,501,1,13,1,0,0,494
2010-01-04,501,1,14,1,0,0,495
2010-01-04,501,1,49,4,0,0,496
2010-01-04,501,1,52,98,0,0,497
2010-01-04,504,1,2,40,0,0,498
2010-01-04,504,1,13,2,0,0,499
2010-01-04,504,1,49,4,0,0,500
2010-01-04,504,1,52,47,0,0,501
2010-01-04,508,1,2,116,0,0,502
2010-01-04,508,1,48,1,0,0,503
2010-01-04,508,1,49,4,0,0,504
2010-01-04,508,1,52,103,0,0,505
2010-01-04,513,1,2,134,0,0,506
2010-01-04,513,1,13,1,0,0,507
2010-01-04,513,1,52,48,0,0,508
2010-01-04,519,1,2,30,0,0,509
2010-01-04,519,1,49,2,0,0,510
2010-01-04,519,1,52,7,0,0,511
2010-01-04,520,1,2,138,0,0,512
2010-01-04,520,1,49,2,0,0,513
2010-01-04,520,1,52,11,0,0,514
2010-01-04,801,1,2,28,0,0,515
2010-01-04,801,1,49,1,0,0,516
2010-01-04,801,1,52,4,0,0,517
2010-01-04,804,1,2,21,0,0,518
2010-01-04,804,1,52,7,0,0,519
2010-01-04,809,1,2,91,0,0,520
2010-01-04,809,1,49,1,0,0,521
2010-01-04,809,1,52,1,0,0,522
2010-01-04,901,1,2,15,0,0,523
2010-01-04,902,1,2,8,0,0,524
2010-01-04,902,1,49,7,0,0,525
2010-01-04,906,1,2,2,0,0,526
2010-01-04,914,1,2,1,0,0,527
2010-01-04,915,1,2,2,0,0,528
2010-01-04,915,1,49,1,0,0,529
2010-01-05,405,1,2,9,0,0,530
2010-01-05,405,1,13,1,0,0,531
2010-01-05,405,1,49,1,0,0,532
2010-01-05,405,1,52,20,0,0,533
2010-01-05,411,1,2,78,0,0,534
2010-01-05,411,1,52,113,0,0,535
2010-01-05,418,1,2,10,0,0,536
2010-01-05,418,1,52,6,0,0,537
2010-01-05,602,1,2,42,0,0,538
2010-01-05,602,1,52,14,0,0,539
2010-01-05,606,1,2,40,0,0,540
2010-01-05,606,1,49,28,0,0,541
2010-01-05,606,1,52,35,0,0,542
2010-01-05,609,1,2,17,0,0,543
2010-01-05,609,1,49,11,0,0,544
2010-01-05,609,1,52,9,0,0,545
2010-01-05,610,1,2,5,0,0,546
2010-01-05,610,1,49,3,0,0,547
2010-01-05,703,1,2,14,0,0,548
2010-01-05,703,1,49,1,0,0,549
2010-01-05,703,1,52,7,0,0,550
2010-01-05,704,1,2,42,0,0,551
2010-01-05,704,1,49,1,0,0,552
2010-01-05,704,1,52,1,0,0,553
2010-01-05,705,1,2,35,0,0,554
2010-01-05,705,1,49,5,0,0,555
2010-01-05,706,1,2,54,0,0,556
2010-01-05,706,1,49,1,0,0,557
2010-01-05,707,1,2,47,0,0,558
2010-01-05,707,1,49,1,0,0,559
2010-01-05,711,1,2,2,0,0,560
2010-01-05,716,1,2,16,0,0,561
2010-01-05,723,1,2,17,0,0,562
2010-01-05,812,1,2,32,0,0,563
2010-01-05,815,1,49,3,0,0,564
2010-01-19,508,1,2,193,0,0,565
2010-01-19,508,1,49,2,0,0,566
2010-01-19,508,1,52,75,0,0,567
2010-01-19,513,1,2,314,0,0,568
2010-01-19,513,1,49,5,0,0,569
2010-01-19,513,1,52,102,0,0,570
2010-01-19,520,1,2,118,0,0,571
2010-01-19,520,1,49,12,0,0,572
2010-01-19,520,1,52,96,0,0,573
2010-01-19,801,1,2,203,0,0,574
2010-01-19,801,1,49,4,0,0,575
2010-01-19,801,1,52,27,0,0,576
2010-01-19,804,1,2,112,0,0,577
2010-01-19,804,1,10,1,0,0,578
2010-01-19,804,1,49,6,0,0,579
2010-01-19,804,1,52,17,0,0,580
2010-01-19,809,1,2,22,0,0,581
2010-01-19,809,1,49,69,0,0,582
2010-01-19,812,1,2,44,0,0,583
2010-01-19,812,1,49,11,0,0,584
2010-01-19,815,1,2,4,0,0,585
2010-01-19,815,1,49,4,0,0,586
2010-01-19,901,1,2,65,0,0,587
2010-01-19,901,1,49,154,0,0,588
2010-01-19,902,1,2,17,0,0,589
2010-01-19,902,1,49,95,0,0,590
2010-01-19,906,1,2,5,0,0,591
2010-01-19,906,1,49,9,0,0,592
2010-01-19,910,1,2,8,0,0,593
2010-01-19,910,1,49,4,0,0,594
2010-01-19,912,1,49,5,0,0,595
2010-01-19,914,1,2,3,0,0,596
2010-01-19,914,1,49,6,0,0,597
2010-01-19,915,1,2,12,0,0,598
2010-01-19,915,1,49,97,0,0,599
2010-01-19,918,1,2,4,0,0,600
2010-01-19,918,1,49,85,0,0,601
2010-01-19,919,1,49,29,0,0,602
2010-01-21,405,1,2,173,0,0,603
2010-01-21,405,1,10,2,0,0,604
2010-01-21,405,1,48,1,0,0,605
2010-01-21,405,1,49,11,0,0,606
2010-01-21,405,1,52,386,0,0,607
2010-01-21,411,1,2,53,0,0,608
2010-01-21,411,1,10,2,0,0,609
2010-01-21,411,1,49,10,0,0,610
2010-01-21,411,1,52,203,0,0,611
2010-01-21,418,1,2,206,0,0,612
2010-01-21,418,1,14,1,0,0,613
2010-01-21,418,1,48,1,0,0,614
2010-01-21,418,1,49,30,0,0,615
2010-01-21,418,1,52,354,0,0,616
2010-01-21,504,1,2,23,0,0,617
2010-01-21,504,1,49,26,0,0,618
2010-01-21,504,1,52,173,0,0,619
2010-01-21,602,1,2,57,0,0,620
2010-01-21,602,1,49,8,0,0,621
2010-01-21,602,1,52,229,0,0,622
2010-01-21,606,1,2,87,0,0,623
2010-01-21,606,1,20,1,0,0,624
2010-01-21,606,1,48,2,0,0,625
2010-01-21,606,1,49,31,0,0,626
2010-01-21,606,1,52,78,0,0,627
2010-01-21,609,1,2,38,0,0,628
2010-01-21,609,1,10,1,0,0,629
2010-01-21,609,1,49,29,0,0,630
2010-01-21,609,1,52,13,0,0,631
2010-01-21,610,1,2,7,0,0,632
2010-01-21,610,1,49,123,0,0,633
2010-01-21,610,1,52,3,0,0,634
2010-01-21,703,1,2,93,0,0,635
2010-01-21,703,1,49,3,0,0,636
2010-01-21,703,1,52,6,0,0,637
2010-01-21,704,1,2,80,0,0,638
2010-01-21,704,1,10,1,0,0,639
2010-01-21,704,1,49,13,0,0,640
2010-01-21,705,1,2,116,0,0,641
2010-01-21,705,1,49,7,0,0,642
2010-01-21,706,1,2,141,0,0,643
2010-01-21,706,1,49,14,0,0,644
2010-01-21,706,1,52,1,0,0,645
2010-01-21,707,1,2,86,0,0,646
2010-01-21,707,1,49,3,0,0,647
2010-01-21,711,1,2,1,0,0,648
2010-01-21,711,1,49,4,0,0,649
2010-01-21,716,1,2,81,0,0,650
2010-01-21,716,1,49,5,0,0,651
2010-01-21,723,1,2,110,0,0,652
2010-01-21,723,1,49,5,0,0,653
2010-02-01,501,1,2,74,0,0,654
2010-02-01,501,1,49,10,0,0,655
2010-02-01,504,1,2,151,0,0,656
2010-02-01,504,1,49,90,0,0,657
2010-02-01,508,1,2,73,0,0,658
2010-02-01,508,1,15,1,0,0,659
2010-02-01,508,1,49,18,0,0,660
2010-02-01,513,1,2,45,0,0,661
2010-02-01,513,1,49,24,0,0,662
2010-02-01,519,1,2,39,0,0,663
2010-02-01,519,1,10,1,0,0,664
2010-02-01,519,1,49,32,0,0,665
2010-02-01,520,1,2,146,0,0,666
2010-02-01,520,1,49,124,0,0,667
2010-02-01,801,1,2,66,0,0,668
2010-02-01,801,1,49,45,0,0,669
2010-02-01,804,1,2,134,0,0,670
2010-02-01,804,1,49,45,0,0,671
2010-02-01,809,1,2,56,0,0,672
2010-02-01,809,1,49,84,0,0,673
2010-02-01,812,1,2,14,0,0,674
2010-02-01,812,1,49,1078,0,0,675
2010-02-01,815,1,2,11,0,0,676
2010-02-01,815,1,49,323,0,0,677
2010-02-01,901,1,2,41,0,0,678
2010-02-01,901,1,49,170,0,0,679
2010-02-01,902,1,2,11,0,0,680
2010-02-01,902,1,49,286,0,0,681
2010-02-01,906,1,2,4,0,0,682
2010-02-01,906,1,49,25,0,0,683
2010-02-01,910,1,49,13,0,0,684
2010-02-01,912,1,49,2,0,0,685
2010-02-01,914,1,8,1,0,0,686
2010-02-01,914,1,49,15,0,0,687
2010-02-01,915,1,2,4,0,0,688
2010-02-01,915,1,49,137,0,0,689
2010-02-01,918,1,2,4,0,0,690
2010-02-01,918,1,49,128,0,0,691
2010-02-01,919,1,2,1,0,0,692
2010-02-01,919,1,49,79,0,0,693
2010-02-02,405,1,2,83,0,0,694
2010-02-02,405,1,10,5,0,0,695
2010-02-02,405,1,49,25,0,0,696
2010-02-02,418,1,2,196,0,0,697
2010-02-02,418,1,10,3,0,0,698
2010-02-02,418,1,49,14,0,0,699
2010-02-02,602,1,2,56,0,0,700
2010-02-02,602,1,49,29,0,0,701
2010-02-02,606,1,2,128,0,0,702
2010-02-02,606,1,10,7,0,0,703
2010-02-02,606,1,20,1,0,0,704
2010-02-02,606,1,49,197,0,0,705
2010-02-02,606,1,52,32,0,0,706
2010-02-02,609,1,2,52,0,0,707
2010-02-02,609,1,10,8,0,0,708
2010-02-02,609,1,49,62,0,0,709
2010-02-02,609,1,52,8,0,0,710
2010-02-02,610,1,2,3,0,0,711
2010-02-02,610,1,15,1,0,0,712
2010-02-02,610,1,20,1,0,0,713
2010-02-02,610,1,49,41,0,0,714
2010-02-02,703,1,2,39,0,0,715
2010-02-02,703,1,49,41,0,0,716
2010-02-02,704,1,2,115,0,0,717
2010-02-02,704,1,49,4,0,0,718
2010-02-02,705,1,2,43,0,0,719
2010-02-02,705,1,49,26,0,0,720
2010-02-02,706,1,2,147,0,0,721
2010-02-02,706,1,49,8,0,0,722
2010-02-02,707,1,2,47,0,0,723
2010-02-02,707,1,49,11,0,0,724
2010-02-02,711,1,2,1,0,0,725
2010-02-02,711,1,49,3,0,0,726
2010-02-02,716,1,2,42,0,0,727
2010-02-02,716,1,49,15,0,0,728
2010-02-02,723,1,2,75,0,0,729
2010-02-02,723,1,49,6,0,0,730
2010-02-16,501,1,2,88,0,0,731
2010-02-16,501,1,10,15,0,0,732
2010-02-16,501,1,49,5,0,0,733
2010-02-16,504,1,2,192,0,0,734
2010-02-16,504,1,10,1,0,0,735
2010-02-16,504,1,49,69,0,0,736
2010-02-16,508,1,2,47,0,0,737
2010-02-16,508,1,49,26,0,0,738
2010-02-16,513,1,2,57,0,0,739
2010-02-16,513,1,49,114,0,0,740
2010-02-16,519,1,2,37,0,0,741
2010-02-16,519,1,49,29,0,0,742
2010-02-16,520,1,2,59,0,0,743
2010-02-16,520,1,49,70,0,0,744
2010-02-16,801,1,2,62,0,0,745
2010-02-16,801,1,49,41,0,0,746
2010-02-16,804,1,2,65,0,0,747
2010-02-16,804,1,49,161,0,0,748
2010-02-16,809,1,2,25,0,0,749
2010-02-16,809,1,49,44,0,0,750
2010-02-16,901,1,2,9,0,0,751
2010-02-16,901,1,49,83,0,0,752
2010-02-16,902,1,2,3,0,0,753
2010-02-16,902,1,49,96,0,0,754
2010-02-16,906,1,2,1,0,0,755
2010-02-16,906,1,49,35,0,0,756
2010-02-16,910,1,49,19,0,0,757
2010-02-16,912,1,49,43,0,0,758
2010-02-16,914,1,49,125,0,0,759
2010-02-16,915,1,2,3,0,0,760
2010-02-16,915,1,49,36,0,0,761
2010-02-16,918,1,2,1,0,0,762
2010-02-16,918,1,49,55,0,0,763
2010-02-16,919,1,49,144,0,0,764
2010-02-17,405,1,2,1346,0,0,765
2010-02-17,405,1,10,49,0,0,766
2010-02-17,405,1,13,2,0,0,767
2010-02-17,405,1,49,23,0,0,768
2010-02-17,405,1,52,2402,0,0,769
2010-02-17,411,1,2,959,0,0,770
2010-02-17,411,1,10,52,0,0,771
2010-02-17,411,1,13,3,0,0,772
2010-02-17,411,1,15,1,0,0,773
2010-02-17,411,1,49,7,0,0,774
2010-02-17,411,1,52,197,0,0,775
2010-02-17,418,1,2,209,0,0,776
2010-02-17,418,1,10,28,0,0,777
2010-02-17,418,1,49,5,0,0,778
2010-02-17,418,1,52,74,0,0,779
2010-02-17,602,1,2,114,0,0,780
2010-02-17,602,1,10,7,0,0,781
2010-02-17,602,1,49,44,0,0,782
2010-02-17,602,1,52,1,0,0,783
2010-02-17,606,1,2,505,0,0,784
2010-02-17,606,1,10,9,0,0,785
2010-02-17,606,1,49,140,0,0,786
2010-02-17,606,1,52,6,0,0,787
2010-02-17,609,1,2,66,0,0,788
2010-02-17,609,1,10,36,0,0,789
2010-02-17,609,1,20,4,0,0,790
2010-02-17,609,1,49,42,0,0,791
2010-02-17,610,1,2,27,0,0,792
2010-02-17,610,1,20,2,0,0,793
2010-02-17,610,1,49,24,0,0,794
2010-02-17,703,1,2,8,0,0,795
2010-02-17,703,1,49,47,0,0,796
2010-02-17,704,1,2,64,0,0,797
2010-02-17,704,1,49,11,0,0,798
2010-02-17,705,1,2,18,0,0,799
2010-02-17,705,1,49,65,0,0,800
2010-02-17,706,1,2,45,0,0,801
2010-02-17,706,1,49,27,0,0,802
2010-02-17,707,1,2,47,0,0,803
2010-02-17,707,1,49,31,0,0,804
2010-02-17,711,1,2,1,0,0,805
2010-02-17,711,1,49,9,0,0,806
2010-02-17,716,1,2,7,0,0,807
2010-02-17,716,1,49,66,0,0,808
2010-02-17,723,1,2,3,0,0,809
2010-02-17,723,1,49,2,0,0,810
2010-02-17,812,1,2,5,0,0,811
2010-02-17,812,1,49,141,0,0,812
2010-02-17,815,1,2,5,0,0,813
2010-02-17,815,1,49,68,0,0,814
2010-03-01,501,1,2,220,0,0,815
2010-03-01,501,1,10,42,0,0,816
2010-03-01,501,1,13,1,0,0,817
2010-03-01,501,1,48,1,0,0,818
2010-03-01,501,1,49,20,0,0,819
2010-03-01,501,1,52,107,0,0,820
2010-03-01,504,1,2,98,0,0,821
2010-03-01,504,1,10,44,0,0,822
2010-03-01,504,1,49,27,0,0,823
2010-03-01,504,1,52,13,0,0,824
2010-03-01,508,1,2,20,0,0,825
2010-03-01,508,1,10,3,0,0,826
2010-03-01,508,1,49,12,0,0,827
2010-03-01,513,1,2,12,0,0,828
2010-03-01,513,1,10,1,0,0,829
2010-03-01,513,1,49,17,0,0,830
2010-03-01,519,1,2,24,0,0,831
2010-03-01,519,1,10,11,0,0,832
2010-03-01,519,1,48,1,0,0,833
2010-03-01,519,1,49,17,0,0,834
2010-03-01,519,1,52,2,0,0,835
2010-03-01,520,1,2,27,0,0,836
2010-03-01,520,1,10,2,0,0,837
2010-03-01,520,1,49,41,0,0,838
2010-03-01,801,1,2,26,0,0,839
2010-03-01,801,1,10,6,0,0,840
2010-03-01,801,1,49,17,0,0,841
2010-03-01,804,1,2,27,0,0,842
2010-03-01,804,1,10,2,0,0,843
2010-03-01,804,1,49,170,0,0,844
2010-03-01,809,1,2,19,0,0,845
2010-03-01,809,1,49,57,0,0,846
2010-03-01,901,1,2,5,0,0,847
2010-03-01,901,1,49,93,0,0,848
2010-03-01,902,1,2,1,0,0,849
2010-03-01,902,1,49,109,0,0,850
2010-03-01,906,1,49,20,0,0,851
2010-03-01,910,1,49,29,0,0,852
2010-03-01,912,1,49,43,0,0,853
2010-03-01,914,1,49,65,0,0,854
2010-03-01,915,1,49,87,0,0,855
2010-03-01,918,1,2,1,0,0,856
2010-03-01,918,1,49,89,0,0,857
2010-03-01,919,1,49,118,0,0,858
2010-03-02,405,1,2,152,0,0,859
2010-03-02,405,1,10,60,0,0,860
2010-03-02,405,1,13,2,0,0,861
2010-03-02,405,1,48,1,0,0,862
2010-03-02,405,1,49,25,0,0,863
2010-03-02,405,1,52,226,0,0,864
2010-03-02,411,1,2,228,0,0,865
2010-03-02,411,1,10,62,0,0,866
2010-03-02,411,1,49,30,0,0,867
2010-03-02,411,1,52,342,0,0,868
2010-03-02,418,1,2,364,0,0,869
2010-03-02,418,1,10,48,0,0,870
2010-03-02,418,1,13,1,0,0,871
2010-03-02,418,1,49,8,0,0,872
2010-03-02,418,1,52,273,0,0,873
2010-03-02,602,1,2,84,0,0,874
2010-03-02,602,1,10,21,0,0,875
2010-03-02,602,1,20,1,0,0,876
2010-03-02,602,1,49,16,0,0,877
2010-03-02,602,1,52,26,0,0,878
2010-03-02,606,1,2,122,0,0,879
2010-03-02,606,1,10,45,0,0,880
2010-03-02,606,1,49,33,0,0,881
2010-03-02,606,1,52,12,0,0,882
2010-03-02,609,1,2,46,0,0,883
2010-03-02,609,1,10,75,0,0,884
2010-03-02,609,1,20,1,0,0,885
2010-03-02,609,1,49,71,0,0,886
2010-03-02,609,1,52,3,0,0,887
2010-03-02,610,1,2,1,0,0,888
2010-03-02,610,1,49,18,0,0,889
2010-03-02,703,1,2,25,0,0,890
2010-03-02,703,1,49,50,0,0,891
2010-03-02,704,1,2,16,0,0,892
2010-03-02,704,1,49,33,0,0,893
2010-03-02,705,1,2,15,0,0,894
2010-03-02,705,1,49,16,0,0,895
2010-03-02,706,1,2,20,0,0,896
2010-03-02,706,1,24,1,0,0,897
2010-03-02,706,1,49,74,0,0,898
2010-03-02,707,1,2,15,0,0,899
2010-03-02,707,1,49,36,0,0,900
2010-03-02,711,1,2,3,0,0,901
2010-03-02,711,1,49,6,0,0,902
2010-03-02,716,1,2,7,0,0,903
2010-03-02,716,1,49,57,0,0,904
2010-03-02,723,1,2,16,0,0,905
2010-03-02,723,1,49,17,0,0,906
2010-03-02,812,1,2,6,0,0,907
2010-03-02,812,1,49,41,0,0,908
2010-03-02,815,1,2,1,0,0,909
2010-03-02,815,1,49,171,0,0,910
2010-03-23,501,1,2,100,0,0,911
2010-03-23,501,1,10,8,0,0,912
2010-03-23,501,1,13,2,0,0,913
2010-03-23,501,1,49,2,0,0,914
2010-03-23,501,1,52,19,0,0,915
2010-03-23,504,1,2,1104,0,0,916
2010-03-23,504,1,10,7,0,0,917
2010-03-23,504,1,13,12,0,0,918
2010-03-23,504,1,14,5,0,0,919
2010-03-23,504,1,34,3,0,0,920
2010-03-23,504,1,49,36,0,0,921
2010-03-23,504,1,52,149,0,0,922
2010-03-23,508,1,2,675,0,0,923
2010-03-23,508,1,10,37,0,0,924
2011-01-18,705,1,49,2,0,0,1045
2011-01-18,706,1,2,33,0,0,1046
2011-01-18,706,1,49,1,0,0,1047
2011-01-18,707,1,2,40,0,0,1048
2011-01-18,707,1,49,2,0,0,1049
2011-01-18,801,1,2,1,0,0,1050
2011-01-18,801,1,49,1,0,0,1051
2011-01-18,804,1,2,15,0,0,1052
2011-01-18,804,1,49,18,0,0,1053
2011-01-18,809,1,2,9,0,0,1054
2011-01-18,809,1,49,8,0,0,1055
2011-01-18,815,1,49,20,0,0,1056
2011-01-18,906,1,49,30,0,0,1057
2011-01-18,910,1,49,4,0,0,1058
2011-01-18,912,1,8,2,0,0,1059
2011-01-18,912,1,49,2,0,0,1060
2011-01-18,914,1,49,12,0,0,1061
2011-01-18,915,1,49,43,0,0,1062
2011-01-18,918,1,49,44,0,0,1063
2011-01-19,405,1,2,37,0,0,1064
2011-01-19,405,1,48,1,0,0,1065
2011-01-19,405,1,49,18,0,0,1066
2011-01-19,405,1,52,56,0,0,1067
2011-01-19,411,1,2,20,0,0,1068
2011-01-19,411,1,10,12,0,0,1069
2011-01-19,411,1,49,1,0,0,1070
2011-01-19,411,1,51,1,0,0,1071
2011-01-19,411,1,52,15,0,0,1072
2011-01-19,411,1,59,1,0,0,1073
2011-01-19,418,1,2,17,0,0,1074
2011-01-19,418,1,10,3,0,0,1075
2011-01-19,418,1,49,1,0,0,1076
2011-01-19,418,1,52,5,0,0,1077
2011-01-19,602,1,2,40,0,0,1078
2011-01-19,602,1,10,2,0,0,1079
2011-01-19,602,1,49,5,0,0,1080
2011-01-19,602,1,52,5,0,0,1081
2011-01-19,606,1,2,43,0,0,1082
2011-01-19,606,1,49,21,0,0,1083
2011-01-19,606,1,52,1,0,0,1084
2011-01-19,609,1,2,2,0,0,1085
2011-01-19,609,1,3,1,0,0,1086
2011-01-19,609,1,49,108,0,0,1087
2011-01-19,610,1,2,3,0,0,1088
2011-01-19,610,1,49,35,0,0,1089
2011-01-19,711,1,60,1,0,0,1090
2011-01-19,716,1,2,2,0,0,1091
2011-01-19,716,1,49,3,0,0,1092
2011-01-19,723,1,2,2,0,0,1093
2011-01-19,723,1,49,1,0,0,1094
2011-01-19,723,1,66,1,0,0,1095
2011-01-19,812,1,49,20,0,0,1096
2011-01-19,901,1,2,1,0,0,1097
2011-01-19,901,1,49,30,0,0,1098
2011-01-19,902,1,2,1,0,0,1099
2011-01-19,902,1,49,48,0,0,1100
2011-01-19,919,1,2,1,0,0,1101
2011-01-19,919,1,49,16,0,0,1102
2011-01-31,405,1,2,53,0,0,1103
2011-01-31,405,1,10,16,0,0,1104
2011-01-31,405,1,49,9,0,0,1105
2011-01-31,405,1,52,7871,0,0,1106
2011-01-31,405,1,59,1,0,0,1107
