"SampleID","StationCode","SampleDate","SampleTime","MethodCode","GearID","GearConditionCode","WeatherCode","VegetationRank","MicrocystisVisualRank","YSI Handheld #","WaterTemperature","Secchi","Conductivity","SpCnd","DO","pH","Turbidity","Entered By","Checked By","UserName","AgencyCode","s_ColLineage","s_Generation","s_Lineage","DataCorrectionComments"
9072,"BL1","3/3/2020",13:03:00,"BSEIN","SEIN50",1,"CLR",1,NA,2,15.1,0.33,748,925,10.56,8.22,15.1,"AC","HH",NA,NA,NA,NA,NA,NA
9071,"PCS","3/3/2020",13:30:00,"FKTR","FKTR",1,"CLR",1,NA,2,15.1,0.33,748,925,10.56,8.22,15.1,"AC","HH",NA,NA,NA,NA,NA,NA
9073,"STTD","3/3/2020",12:05:00,"RSTR","RSTR8",1,"CLR",1,NA,2,13.4,0.77,556,714,10.36,8.42,8.3,"AC","HH",NA,NA,NA,NA,NA,NA
9069,"PCS","3/2/2020",10:22:00,"FKTR","FKTR",1,"CLR",1,NA,3,12.7,0.34,683,893,9.93,8.08,22.2,"AC","HH",NA,NA,NA,NA,NA,NA
9070,"STTD","3/2/2020",09:40:00,"RSTR","RSTR8",1,"CLR",1,NA,3,12.9,0.5,666,866,9.54,8.07,14.8,"AC","HH",NA,NA,NA,NA,NA,NA
9067,"PCS","2/28/2020",11:00:00,"FKTR","FKTR",1,"CLD",1,NA,1,14.5,0.33,718,897,9.86,8.01,24.6,"AC","HH",NA,NA,NA,NA,NA,NA
9068,"STTD","2/28/2020",10:03:00,"RSTR","RSTR8",1,"CLD",1,NA,1,14.8,0.34,647,802,8.56,7.76,13,"AC","HH",NA,NA,NA,NA,NA,NA
9066,"PCS","2/27/2020",11:40:00,"FKTR","FKTR",1,"CLR",2,NA,3,14.8,0.3,707,878,9.83,8.05,21.8,"AC","HH",NA,NA,NA,NA,NA,NA
9065,"STTD","2/27/2020",10:23:00,"RSTR","RSTR8",1,"CLR",1,NA,3,14.2,0.41,649,819,8.66,7.95,18,"AC","HH",NA,NA,NA,NA,NA,NA
9064,"PCS","2/26/2020",11:00:00,"FKTR","FKTR",1,"CLR",1,NA,2,14.3,0.34,696,875,10.09,8.07,19.9,"AC","HH",NA,NA,NA,NA,NA,NA
9063,"STTD","2/26/2020",10:13:00,"RSTR","RSTR8",1,"CLR",2,NA,2,13.6,0.42,648,829,9.11,8.01,15.3,"AC","HH",NA,NA,NA,NA,NA,NA
9061,"PCS","2/25/2020",11:22:00,"FKTR","FKTR",1,"CLR",1,NA,1,13.6,0.4,679,867,10.21,8.09,18.5,"AC","HH",NA,NA,NA,NA,NA,NA
9062,"STTD","2/25/2020",10:20:00,"RSTR","RSTR8",1,"CLR",2,NA,1,13.2,0.29,644,831,9.31,7.81,17.1,"AC","HH",NA,NA,NA,NA,NA,NA
9059,"PCS","2/24/2020",11:20:00,"FKTR","FKTR",1,"CLR",1,NA,2,13.7,0.3,658,840,9.72,8,26.4,"AC","AB",NA,NA,NA,NA,NA,NA
9060,"STTD","2/24/2020",09:47:00,"RSTR","RSTR8",1,"CLR",1,NA,2,13.2,0.42,638,824,9.41,7.96,17.1,"AC","AB",NA,NA,NA,NA,NA,NA
9057,"BL5","2/21/2020",13:47:00,"BSEIN","SEIN50",3,"CLR",3,NA,1,14.1,NA,296,373,13.14,8.65,7,"AC","HH",NA,NA,NA,NA,NA,NA
9058,"PCS","2/21/2020",15:07:00,"FKTR","FKTR",1,"CLD",1,NA,1,14,0.28,623,787,9.99,8.08,28.9,"AC","HH",NA,NA,NA,NA,NA,NA
9056,"STTD","2/21/2020",12:23:00,"RSTR","RSTR8",1,"CLR",2,NA,1,12.9,0.32,625,813,9.24,8,16,"AC",NA,NA,NA,NA,NA,NA,NA
9055,"PCS","2/20/2020",11:51:00,"FKTR","FKTR",1,"CLR",1,NA,1,13.1,0.31,607,787,9.62,8.02,25.6,"AC","HH",NA,NA,NA,NA,NA,NA
9049,"STTD","2/20/2020",10:21:00,"RSTR","RSTR8",1,"CLR",2,NA,1,12.2,0.42,616,816,9.25,7.75,14.5,"AC","HH",NA,NA,NA,NA,NA,NA
9044,"AL1","2/19/2020",14:55:00,"BSEIN","SEIN50",1,"CLR",2,NA,2,13.8,0.28,698,889,9.61,8,25.5,"AC","AB",NA,NA,NA,NA,NA,"Changed a SHR measuremnt from 44 to 42"
9045,"AL3","2/19/2020",14:30:00,"BSEIN","SEIN50",1,"CLR",2,NA,2,14.5,0.25,717,897,10.12,8.03,30,"AC","AB",NA,NA,NA,NA,NA,NA
9046,"AL4","2/19/2020",13:52:00,"BSEIN","SEIN50",1,"CLR",2,NA,2,13.6,0.26,639,816,9.78,8.04,33.7,"AC","AB",NA,NA,NA,NA,NA,NA
9048,"BL1","2/19/2020",12:50:00,"BSEIN","SEIN50",1,"CLR",2,NA,2,13.3,0.31,625,804,9.93,8.01,27.7,"AC","HH",NA,NA,NA,NA,NA,NA
9041,"BL2","2/19/2020",10:41:00,"BSEIN","SEIN50",1,"CLR",2,NA,2,12.5,0.25,608,798,9.24,8.06,34.7,"AC","AB",NA,NA,NA,NA,NA,NA
9042,"BL3","2/19/2020",10:19:00,"BSEIN","SEIN50",1,"CLR",1,NA,2,12.1,0.37,618,820,9.57,8.02,19.6,"AC","HH",NA,NA,NA,NA,NA,NA
9043,"BL4","2/19/2020",09:55:00,"BSEIN","SEIN50",1,"CLR",1,NA,2,12.1,0.62,620,824,9.43,7.86,17.5,"AC","HH",NA,NA,NA,NA,NA,NA
9047,"PCS","2/19/2020",13:15:00,"FKTR","FKTR",1,"CLR",1,NA,2,13.3,0.31,625,804,9.93,8.01,27.7,"AC","AB",NA,NA,NA,NA,NA,"Added the +1 Striped bass"
9040,"STTD","2/19/2020",11:45:00,"RSTR","RSTR8",1,"CLR",2,NA,2,12.3,0.32,631,833,9.33,8.03,19.3,"AC","AB",NA,NA,NA,NA,NA,NA
9039,"PCS","2/18/2020",10:50:00,"FKTR","FKTR",1,"CLR",1,NA,1,12.4,0.26,603,793,9.79,7.96,25.7,"AC","AB",NA,NA,NA,NA,NA,NA
9038,"STTD","2/18/2020",10:03:00,"RSTR","RSTR8",1,"CLR",1,NA,1,12,0.43,623,829,9.33,7.76,17.2,"AC","AB",NA,NA,NA,NA,NA,NA
9036,"PCS","2/14/2020",11:30:00,"FKTR","FKTR",1,"CLD",1,NA,3,12,0.33,622,827,9.73,7.99,32.8,"AC","HH",NA,NA,NA,NA,NA,NA
9037,"STTD","2/14/2020",10:25:00,"RSTR","RSTR8",1,"CLD",2,NA,3,10.8,0.59,507,695,10.7,8.02,12,"AC","AB",NA,NA,NA,NA,NA,NA
9034,"PCS","2/13/2020",11:15:00,"FKTR","FKTR",1,"CLR",1,NA,3,11.5,0.33,614,827,10.18,7.81,28.3,"AC","HH",NA,NA,NA,NA,NA,NA
9035,"STTD","2/13/2020",10:14:00,"RSTR","RSTR8",1,"CLR",2,NA,3,10.8,0.63,494,677,10.79,7.93,16.3,"AC","HH",NA,NA,NA,NA,NA,NA
9032,"PCS","2/12/2020",10:50:00,"FKTR","FKTR",1,"CLR",1,NA,2,10.7,0.36,560,770,11.02,8.06,20.4,"AC",NA,NA,NA,NA,NA,NA,NA
9033,"STTD","2/12/2020",10:00:00,"RSTR","RSTR8",1,"CLR",1,NA,2,10.4,0.47,525,727,10.46,8.09,15.8,"AC",NA,NA,NA,NA,NA,NA,NA
9030,"PCS","2/11/2020",10:50:00,"FKTR","FKTR",1,"CLR",1,NA,3,10.1,0.43,494,690,10.86,7.95,22.6,"AC","AB",NA,NA,NA,NA,NA,NA
9031,"STTD","2/11/2020",09:58:00,"RSTR","RSTR8",1,"CLR",2,NA,3,9.9,0.37,522,734,10.31,7.85,24.5,"AC",NA,NA,NA,NA,NA,NA,NA
9028,"PCS","2/10/2020",12:40:00,"FKTR","FKTR",1,"CLR",1,NA,3,10.6,0.23,467,644,10.86,8.01,32.6,"AC","AB",NA,NA,NA,NA,NA,NA
9029,"STTD","2/10/2020",10:24:00,"RSTR","RSTR8",1,"CLR",1,NA,3,9.5,0.21,513,729,10.5,7.84,24.5,"AC","AB",NA,NA,NA,NA,NA,NA
9026,"PCS","2/7/2020",13:53:00,"FKTR","FKTR",1,"CLR",1,NA,2,11.6,0.31,562,751,10.34,7.92,21.3,"AC","AB",NA,NA,NA,NA,NA,NA
9027,"STTD","2/7/2020",13:03:00,"RSTR","RSTR8",1,"CLR",1,NA,2,10.4,0.45,570,791,9.87,7.9,15.9,"AC","AB",NA,NA,NA,NA,NA,NA
9024,"PCS","2/6/2020",12:04:00,"FKTR","FKTR",1,"CLR",1,NA,3,10.7,0.4,574,789,10.29,7.87,20.1,"AC","AB",NA,NA,NA,NA,NA,NA
9025,"STTD","2/6/2020",10:24:00,"RSTR","RSTR8",1,"CLR",2,NA,3,10.1,0.34,563,788,9.76,7.78,22.1,"AC","AB",NA,NA,NA,NA,NA,NA
9023,"PCS","2/5/2020",09:55:00,"FKTR","FKTR",1,"CLR",1,NA,2,9.5,0.34,546,774,10.05,7.87,23,"AC","AB",NA,NA,NA,NA,NA,NA
9022,"STTD","2/5/2020",11:55:00,"RSTR","RSTR8",1,"CLR",1,NA,2,10.3,0.38,570,792,9.48,7.94,15.5,"AC","AB",NA,NA,NA,NA,NA,NA
9019,"BL1","2/4/2020",11:20:00,"BSEIN","SEIN50",1,"CLD",2,NA,3,10.1,0.3,552,770,10.1,7.76,30.5,"AC","AB",NA,NA,NA,NA,NA,NA
9021,"BL4","2/4/2020",09:55:00,"BSEIN","SEIN50",1,"CLR",2,NA,3,10.6,0.4,567,781,9.34,7.7,20.2,"AC","AB",NA,NA,NA,NA,NA,NA
9018,"PCS","2/4/2020",11:47:00,"FKTR","FKTR",1,"CLD",1,NA,3,10.1,0.3,552,770,10.1,7.76,30.5,"AC","AB",NA,NA,NA,NA,NA,NA
9020,"STTD","2/4/2020",10:19:00,"RSTR","RSTR8",1,"CLR",1,NA,3,10.8,0.41,569,780,9.2,7.88,20.2,"AC","AB",NA,NA,NA,NA,NA,NA
9010,"AL1","2/3/2020",13:07:00,"BSEIN","SEIN50",1,"CLR",1,NA,1,11.5,0.3,587,792,9.34,7.84,23.2,"AC","HH",NA,NA,NA,NA,NA,NA
9011,"AL3","2/3/2020",12:44:00,"BSEIN","SEIN50",2,"CLR",2,NA,1,12,0.19,615,817,9.29,7.88,33.6,"AC","HH",NA,NA,NA,NA,NA,NA
9012,"AL4","2/3/2020",12:19:00,"BSEIN","SEIN50",2,"CLR",1,NA,1,11.6,0.24,588,790,9.22,7.88,30.2,"AC","HH",NA,NA,NA,NA,NA,NA
9017,"BL2","2/3/2020",09:15:00,"BSEIN","SEIN50",1,"CLR",1,NA,1,11.3,0.29,578,784,8.6,7.53,23.2,"AC","AB",NA,NA,NA,NA,NA,NA
9016,"BL3","2/3/2020",09:38:00,"BSEIN","SEIN50",2,"CLR",1,NA,1,11.2,0.31,571,776,8.72,7.57,19.8,"AC","AB",NA,NA,NA,NA,NA,NA
9014,"BL5","2/3/2020",10:57:00,"BSEIN","SEIN50",3,"CLR",3,NA,1,11.1,0.62,290,396,11.38,8.32,11.3,"AC","AB",NA,NA,NA,NA,NA,NA
9013,"PCS","2/3/2020",11:59:00,"FKTR","FKTR",1,"CLR",1,NA,1,11.7,0.31,582,781,9.14,7.87,27.2,"AC","HH",NA,NA,NA,NA,NA,NA
9015,"STTD","2/3/2020",10:15:00,"RSTR","RSTR8",1,"CLR",1,NA,1,11.5,0.47,581,782,8.73,7.76,13.5,"AC","AB",NA,NA,NA,NA,NA,NA
9008,"PCS","1/31/2020",11:02:00,"RSTR","RSTR8",1,"CLR",1,NA,2,13.1,0.26,589,763,9.06,7.86,27.6,"CS","JR",NA,NA,NA,NA,NA,NA
9009,"STTD","1/31/2020",10:12:00,"RSTR","RSTR8",1,"CLR",1,NA,2,12.3,0.43,583,769,9.04,7.87,15.2,"CS","JR",NA,NA,NA,NA,NA,NA
9006,"PCS","1/30/2020",11:23:00,"FKTR","FKTR",1,"CLD",1,NA,3,12.6,0.27,579,758,8.84,7.79,36.3,"CS","JR",NA,NA,NA,NA,NA,NA
9007,"STTD","1/30/2020",10:23:00,"RSTR","RSTR8",1,"CLD",2,NA,3,12.2,0.48,576,762,9.03,7.78,17,"CS","JR",NA,NA,NA,NA,NA,NA
9005,"PCS","1/29/2020",10:47:00,"FKTR","FKTR",1,"CLD",1,NA,1,12.4,0.32,580,763,9.02,7.84,27.2,"CS","JR",NA,NA,NA,NA,NA,NA
9004,"STTD","1/29/2020",09:48:00,"RSTR","RSTR8",1,"CLD",1,NA,1,11.8,0.47,583,779,9.36,7.71,12.6,"CS","JR",NA,NA,NA,NA,NA,NA
9002,"PCS","1/28/2020",11:23:00,"FKTR","FKTR",1,"CLD",1,NA,2,12.7,0.31,589,769,8.93,7.82,30.9,"CS","JR",NA,NA,NA,NA,NA,NA
9003,"STTD","1/28/2020",10:06:00,"RSTR","RSTR8",1,"CLD",1,NA,2,12,0.39,582,774,9.08,7.82,16,"CS","JR",NA,NA,NA,NA,NA,NA
8995,"PCS","1/27/2020",11:30:00,"FKTR","FKTR",1,"CLD",1,NA,1,12.7,0.23,582,761,8.94,7.9,31.3,"CS","JR",NA,NA,NA,NA,NA,NA
8996,"STTD","1/27/2020",09:44:00,"RSTR","RSTR8",1,"CLR",1,NA,1,11.5,0.38,561,757,8.93,7.55,17.1,"CS","JR",NA,NA,NA,NA,NA,NA
8997,"PCS","1/24/2020",11:45:00,"FKTR","FKTR",1,"CLD",1,NA,2,11.1,0.28,554,755,9.28,7.76,28.4,"CS","JR",NA,NA,NA,NA,NA,NA
8998,"STTD","1/24/2020",10:33:00,"RSTR","RSTR8",2,"CLD",3,NA,2,9.6,0.34,503,712,9.59,7.74,20.8,"CS","JR",NA,NA,NA,NA,NA,NA
8999,"BL5","1/23/2020",10:36:00,"BSEIN","SEIN50",2,"CLD",3,NA,3,9.6,NA,219,310,13.11,8.1,8.7,"CS","JR",NA,NA,NA,NA,NA,NA
9001,"PCS","1/23/2020",13:35:00,"FKTR","FKTR",1,"CLD",1,NA,3,10.5,0.28,539,745,9.63,7.86,31.2,"CS","JR",NA,NA,NA,NA,NA,NA
9000,"STTD","1/23/2020",12:28:00,"RSTR","RSTR8",3,"CLD",1,NA,3,9.4,0.3,484,688,9.63,7.63,22.2,"CS","JR",NA,NA,NA,NA,NA,NA
8986,"AL1","1/22/2020",14:35:00,"BSEIN","SEIN50",1,"CLR",2,NA,1,11.5,0.28,593,798,9.89,7.9,22.8,"CS","JR",NA,NA,NA,NA,NA,NA
8987,"AL3","1/22/2020",14:00:00,"BSEIN","SEIN50",1,"CLD",2,NA,1,11.5,0.32,592,798,10.08,7.89,22.2,"CS","JR",NA,NA,NA,NA,NA,NA
8988,"AL4","1/22/2020",13:33:00,"BSEIN","SEIN50",1,"CLD",NA,NA,1,10.7,0.27,530,729,10.01,7.91,28.4,"CS","JR",NA,NA,NA,NA,NA,NA
8990,"BL1","1/22/2020",12:34:00,"BSEIN","SEIN50",1,"CLD",2,NA,1,10.2,0.34,517,722,10.01,7.86,21.3,"CS","JR",NA,NA,NA,NA,NA,NA
8994,"BL2","1/22/2020",09:50:00,"BSEIN","SEIN50",1,"FOG",1,NA,1,9,0.35,481,692,9.54,7.59,23.2,"CS","JR",NA,NA,NA,NA,NA,NA
8993,"BL3","1/22/2020",10:15:00,"BSEIN","SEIN50",1,"FOG",1,NA,1,9,0.37,471,679,9.71,7.62,19.7,"CS","JR",NA,NA,NA,NA,NA,NA
8992,"BL4","1/22/2020",10:37:00,"BSEIN","SEIN50",1,"FOG",2,NA,1,9,0.38,497,715,9.85,7.64,19.5,"CS","JR",NA,NA,NA,NA,NA,NA
8989,"PCS","1/22/2020",12:34:00,"FKTR","FKTR",1,"CLD",1,NA,1,10.2,0.34,517,722,10.01,7.86,21.3,"CS","JR",NA,NA,NA,NA,NA,NA
8991,"STTD","1/22/2020",11:20:00,"RSTR","RSTR8",1,"CLD",1,NA,1,8.9,0.35,496,715,9.66,7.63,15.6,"CS","JR",NA,NA,NA,NA,NA,NA
8985,"PCS","1/21/2020",11:22:00,"FKTR","FKTR",1,"CLD",1,NA,2,9,0.21,461,664,9.98,7.76,31.2,"CS","JR",NA,NA,NA,NA,NA,NA
8984,"STTD","1/21/2020",10:37:00,"RSTR","RSTR8",1,"CLD",1,NA,2,8.4,0.46,495,725,10.09,7.8,20.7,"CS","JR",NA,NA,NA,NA,NA,NA
8983,"PCS","1/17/2020",10:50:00,"FKTR","FKTR",1,"FOG",1,NA,1,8.2,0.37,468,689,10.43,7.62,17.8,"AC","JR",NA,NA,NA,NA,NA,NA
8982,"STTD","1/17/2020",09:55:00,"RSTR","RSTR8",1,"FOG",1,NA,1,8.3,0.51,447,655,10.09,7.54,14.3,"AC","JR",NA,NA,NA,NA,NA,NA
8981,"PCS","1/16/2020",11:50:00,"FKTR","FKTR",1,"RAN",1,NA,3,8.6,0.23,455,662,10.07,7.58,32.4,"AC","JR",NA,NA,NA,NA,NA,NA
8980,"STTD","1/16/2020",10:45:00,"RSTR","RSTR8",1,"RAN",1,NA,3,8.8,0.73,432,626,11.54,8.08,13.1,"AC","JR",NA,NA,NA,NA,NA,NA
8979,"PCS","1/15/2020",10:50:00,"FKTR","FKTR",1,"CLD",1,NA,2,9,0.31,459,661,10.41,7.84,24.4,"AC","JR",NA,NA,NA,NA,NA,NA
8978,"STTD","1/15/2020",09:55:00,"RSTR","RSTR8",1,"CLD",1,NA,2,9,0.51,469,675,11.02,8.06,11.5,"AC","JR",NA,NA,NA,NA,NA,NA
8977,"PCS","1/14/2020",13:37:00,"FKTR","FKTR",1,"CLD",1,NA,1,10.1,0.33,486,678,10.35,7.82,24.2,"AC","JR",NA,NA,NA,NA,NA,NA
8976,"STTD","1/14/2020",12:32:00,"RSTR","RSTR8",1,"CLD",2,NA,1,9.5,0.34,491,698,10.27,7.7,16.9,"CS","JR",NA,NA,NA,NA,NA,NA
8963,"AL1","1/13/2020",10:01:00,"BSEIN","SEIN50",1,"CLR",1,NA,3,9.1,0.25,511,733,9.43,7.65,29.8,"CS","JR",NA,NA,NA,NA,NA,NA
8964,"AL3","1/13/2020",10:19:00,"BSEIN","SEIN50",1,"CLR",1,NA,3,9.1,0.28,514,737,9.6,7.65,26.9,"CS","JR",NA,NA,NA,NA,NA,NA
8965,"AL4","1/13/2020",10:41:00,"BSEIN","SEIN50",1,"CLD",1,NA,3,9.2,0.27,464,665,9.6,7.69,29.9,"CS","JR",NA,NA,NA,NA,NA,NA
8967,"BL1","1/13/2020",11:04:00,"BSEIN","SEIN50",1,"CLR",1,NA,3,9.2,0.25,423,607,10.05,7.71,31.1,"CS","JR",NA,NA,NA,NA,NA,NA
8971,"BL2","1/13/2020",13:32:00,"BSEIN","SEIN50",1,"CLR",1,NA,3,9.3,0.23,397,567,9.89,7.81,33.4,"CS","JR",NA,NA,NA,NA,NA,NA
8970,"BL3","1/13/2020",13:06:00,"BSEIN","SEIN50",1,"CLR",1,NA,3,9.5,0.3,500,711,10.24,7.87,27.8,"CS","JR",NA,NA,NA,NA,NA,NA
8969,"BL4","1/13/2020",12:43:00,"BSEIN","SEIN50",1,"CLR",2,NA,3,9.5,0.35,482,685,10.18,7.87,21.7,"CS","JR",NA,NA,NA,NA,NA,NA
8966,"PCS","1/13/2020",11:04:00,"FKTR","FKTR",1,"CLR",1,NA,3,9.2,0.25,423,607,10.05,7.71,31.1,"CS","JR",NA,NA,NA,NA,NA,NA
8968,"STTD","1/13/2020",12:26:00,"RSTR","RSTR8",1,"CLR",1,NA,3,9.3,0.39,481,687,10.06,7.9,22.2,"CS","JR",NA,NA,NA,NA,NA,NA
8975,"PCS","1/10/2020",12:17:00,"FKTR","FKTR",1,"CLR",1,NA,3,9.4,0.27,490,698,10.02,7.97,23.4,"CS","JR",NA,NA,NA,NA,NA,NA
8974,"STTD","1/10/2020",10:50:00,"RSTR","RSTR8",3,"CLR",2,NA,3,8.5,0.39,469,684,9.74,7.61,19,"CS","JR",NA,NA,NA,NA,NA,NA
8973,"PCS","1/9/2020",11:22:00,"FKTR","FKTR",1,"RAN",1,NA,3,8.9,0.32,495,714,9.37,7.56,25.6,"CS",NA,NA,NA,NA,NA,NA,NA
8972,"STTD","1/9/2020",10:03:00,"RSTR","RSTR8",1,"RAN",2,NA,3,8.9,0.47,473,683,9.72,7.65,19.1,"CS","JR",NA,NA,NA,NA,NA,NA
8957,"PCS","1/8/2020",11:30:00,"FKTR","FKTR",1,"CLD",1,NA,1,8.7,0.31,478,693,9.57,7.59,28.9,"JR","AC",NA,NA,NA,NA,NA,"Fixed date. Added tide."
8958,"STTD","1/8/2020",10:32:00,"RSTR","RSTR8",1,"FOG",1,NA,1,8.8,0.42,478,692,9.55,7.55,13.7,"JR","AC",NA,NA,NA,NA,NA,NA
8960,"PCS","1/7/2020",12:08:00,"FKTR","FKTR",1,"FOG",1,NA,2,9.1,0.32,461,662,9.93,7.85,22.6,"JR","AC",NA,NA,NA,NA,NA,NA
8959,"STTD","1/7/2020",10:39:00,"RSTR","RSTR8",2,"FOG",2,1,2,9,0.44,463,667,9.31,7.73,14.2,"JR","AC",NA,NA,NA,NA,NA,NA
8961,"PCS","1/6/2020",13:45:00,"FKTR","FKTR",1,"CLR",1,NA,1,10.7,0.41,472,649,10.2,7.86,17.8,"JR","AC",NA,NA,NA,NA,NA,NA
8962,"STTD","1/6/2020",12:50:00,"RSTR","RSTR8",1,"CLR",1,NA,1,8.8,0.47,460,665,9.49,7.76,10.4,"JR","AC",NA,NA,NA,NA,NA,"Fixed date. Added comments."
8956,"PCS","1/3/2020",09:55:00,"FKTR","FKTR",1,"CLD",1,NA,2,8.8,0.3,450,652,9.73,7.63,27.4,"CS","AC",NA,NA,NA,NA,NA,NA
8953,"BL2","1/2/2020",10:05:00,"BSEIN","SEIN50",1,"CLD",1,NA,3,8.6,0.27,452,658,9.19,7.64,34.8,"CS","AC",NA,NA,NA,NA,NA,NA
8954,"BL3","1/2/2020",09:40:00,"BSEIN","SEIN50",1,"CLR",1,NA,3,8.4,0.29,463,678,9.51,7.62,25,"CS","AC",NA,NA,NA,NA,NA,NA
8955,"BL4","1/2/2020",09:11:00,"BSEIN","SEIN50",1,"CLD",1,NA,3,8.5,0.39,473,690,9.48,7.61,24.5,"CS","AC",NA,NA,NA,NA,NA,NA
8952,"PCS","1/2/2020",10:31:00,"FKTR","FKTR",1,"CLD",1,NA,3,8.8,0.28,447,647,9.82,7.63,29.8,"CS","AC",NA,NA,NA,NA,NA,NA
8943,"PCS","12/31/2019",09:17:00,"FKTR","FKTR",1,"CLD",1,NA,1,8,0.44,461,682,10.03,7.57,14.4,"AC","CS",NA,NA,NA,NA,NA,NA
8950,"AL1","12/30/2019",09:33:00,"BSEIN","SEIN50",1,"CLR",1,NA,2,8.3,NA,428,628,8.21,7.7,21.8,"AC","CS",NA,NA,NA,NA,NA,NA
8949,"AL3","12/30/2019",09:51:00,"BSEIN","SEIN50",1,"CLR",1,NA,2,8.1,NA,511,754,9.46,7.78,19.1,"AC","CS",NA,NA,NA,NA,NA,NA
8948,"AL4","12/30/2019",10:10:00,"BSEIN","SEIN50",1,"CLR",1,NA,2,8.3,NA,466,685,9.58,7.83,19.6,"AC","CS",NA,NA,NA,NA,NA,NA
8947,"BL1","12/30/2019",10:33:00,"BSEIN","SEIN50",1,"CLR",1,NA,2,8.3,NA,471,693,10.13,7.88,22.9,"AC","CS",NA,NA,NA,NA,NA,NA
8945,"BL5","12/30/2019",11:58:00,"BSEIN","SEIN50",4,"CLR",4,NA,2,9.4,NA,187,266,10.96,7.92,7,"AC","CS",NA,NA,NA,NA,NA,NA
8946,"PCS","12/30/2019",10:50:00,"FKTR","FKTR",1,"CLR",1,NA,2,8.3,NA,471,693,10.13,7.88,22.9,"AC","CS",NA,NA,NA,NA,NA,NA
8944,"PCS","12/27/2019",09:44:00,"FKTR","FKTR",1,"CLR",1,NA,2,8.3,0.36,490,719,9.24,7.77,20.7,"AC","CS",NA,NA,NA,NA,NA,NA
8951,"PCS","12/26/2019",12:22:00,"FKTR","FKTR",1,"CLR",1,NA,3,9.2,0.39,477,683,9.26,7.61,22.4,"AC","CS",NA,NA,NA,NA,NA,NA
8941,"PCS","12/20/2019",09:16:00,"FKTR","FKTR",1,"CLR",1,NA,3,9.7,0.28,473,668,8.53,7.47,29.3,"JR","CS",NA,NA,NA,NA,NA,NA
8925,"PCS","12/19/2019",09:20:00,"FKTR","FKTR",1,"FOG",1,NA,2,10,0.34,493,691,8.78,7.64,24.4,"JR","CS",NA,NA,NA,NA,NA,NA
8926,"PCS","12/18/2019",11:00:00,"FKTR","FKTR",1,"RAN",1,NA,1,10.2,0.35,530,738,8.12,7.37,21.5,"JR","CS",NA,NA,NA,NA,NA,NA
8927,"AL1","12/17/2019",12:01:00,"BSEIN","SEIN50",1,"CLD",1,NA,3,10.6,0.48,561,778,7.34,7.65,16.7,"JR","CS",NA,NA,NA,NA,NA,NA
8928,"AL3","12/17/2019",11:35:00,"BSEIN","SEIN50",1,"CLD",1,NA,3,10.9,0.33,587,805,7.18,7.46,27.1,"JR","CS",NA,NA,NA,NA,NA,NA
8929,"AL4","12/17/2019",11:15:00,"BSEIN","SEIN50",1,"CLD",1,NA,3,10.7,0.36,534,734,6.89,7.41,28.1,"JR","CS",NA,NA,NA,NA,NA,NA
8931,"BL1","12/17/2019",10:21:00,"BSEIN","SEIN50",1,"CLD",1,NA,3,10.7,0.28,535,736,7.68,7.36,30.6,"JR","CS",NA,NA,NA,NA,NA,NA
8932,"BL2","12/17/2019",09:39:00,"BSEIN","SEIN50",1,"CLD",1,NA,3,10.7,0.37,514,707,6.88,7.33,26.6,"JR","CS",NA,NA,NA,NA,NA,NA
8933,"BL3","12/17/2019",09:14:00,"BSEIN","SEIN50",1,"CLD",1,NA,3,10.8,0.38,503,691,6.51,7.26,24.9,"JR","CS",NA,NA,NA,NA,NA,NA
8934,"BL4","12/17/2019",08:50:00,"BSEIN","SEIN50",2,"CLD",1,NA,3,11,0.36,504,688,6.74,7.27,23.3,"JR","CS",NA,NA,NA,NA,NA,NA
8930,"PCS","12/17/2019",10:36:00,"FKTR","FKTR",1,"CLD",1,NA,3,10.7,0.28,535,736,7.68,7.36,30.6,"JR","CS",NA,NA,NA,NA,NA,NA
8935,"PCS","12/16/2019",09:19:00,"FKTR","FKTR",1,"CLR",1,NA,1,11.4,0.23,521,705,7.05,7.24,28.5,"JR","CS",NA,NA,NA,NA,NA,NA
8940,"PCS","12/13/2019",09:21:00,"FKTR","FKTR",1,"CLD",1,NA,3,12.7,0.25,532,695,6.92,7.38,31.5,"JR","CS",NA,NA,NA,NA,NA,NA
8939,"PCS","12/12/2019",09:53:00,"FKTR","FKTR",1,"CLD",1,NA,2,12.4,0.32,552,727,6.68,7.53,29.5,"JR","CS",NA,NA,NA,NA,NA,NA
8938,"PCS","12/11/2019",09:15:00,"FKTR","FKTR",1,"CLD",1,NA,3,12.2,0.21,472,625,6.05,7.4,34.6,"JR","CS",NA,NA,NA,NA,NA,NA
8937,"PCS","12/10/2019",09:33:00,"FKTR","FKTR",1,"CLD",1,NA,1,12.5,0.22,474,623,5.86,7.07,30.1,"JR","CS",NA,NA,NA,NA,NA,NA
8936,"PCS","12/9/2019",13:15:00,"FKTR","FKTR",1,"CLR",1,NA,3,13.4,0.22,460,591,6.37,7.48,48.6,"JR","CS",NA,NA,NA,NA,NA,NA
8924,"PCS","12/6/2019",09:20:00,"FKTR","FKTR",1,"CLR",1,NA,1,11.3,0.21,337,458,7.03,7.29,34.5,"AC","CS",NA,NA,NA,NA,NA,NA
