"GearID","TowID","GearCode","MeterSerial","MeterStart","MeterEnd","MeterCheck","Comments"
44,5879,2,14979,756111,776095,19984,NA
45,6017,2,12945,82145,103822,21677,NA
46,6144,2,12945,783111,803950,20839,NA
47,6276,2,12945,269065,290179,21114,NA
48,6523,2,12945,878515,899392,20877,NA
49,6642,2,12945,544385,564114,19729,NA
50,6766,2,12945,826840,847354,20514,NA
51,6883,2,13291,140134,161027,20893,NA
52,7026,2,9794,742324,762621,20297,NA
53,7148,2,9794,444760,464788,20028,NA
54,7272,2,9794,183239,204550,21311,NA
55,7396,2,9794,844690,864340,19650,NA
56,7524,2,9794,553790,574410,20620,NA
57,7643,2,9794,93940,114967,21027,NA
58,7979,2,12441,276462,302866,26404,NA
59,8096,2,12441,41993,64025,22032,NA
60,8219,2,12441,749018,772956,23938,NA
61,8333,2,12441,446023,468142,22119,NA
62,8466,2,12441,344095,365566,21471,NA
63,8704,2,14982,393810,415910,22100,NA
64,9011,2,12994,646784,670228,23444,NA
65,9150,2,12994,532923,554279,21356,NA
66,9276,2,12994,362825,384942,22117,NA
67,9393,2,12994,110714,136689,25975,NA
68,9615,2,16976,168156,190567,22411,NA
69,9733,2,16976,220885,246560,25675,NA
70,9835,2,14979,655181,677996,22815,NA
71,9976,2,14979,86553,111975,25422,NA
72,10095,2,14979,978172,3758,25586,NA
73,10225,2,14979,218700,232874,14174,NA
74,10343,2,12994,191678,215324,23646,NA
75,10458,2,14958,852108,873656,21548,NA
76,10586,2,14958,837761,859847,22086,NA
77,10923,2,14977,116270,135922,19652,NA
78,11056,2,19299,901556,912702,11146,NA
79,11193,2,14977,944700,969405,24705,NA
80,11304,2,14977,753588,766489,12901,NA
81,11441,2,14977,281117,302464,21347,NA
82,11586,2,14977,528630,551236,22606,NA
83,11694,2,19296,674560,699495,24935,NA
84,11846,2,19296,605732,627869,22137,NA
85,11999,2,19296,171545,194430,22885,NA
86,12216,2,12441,371507,394202,22695,NA
87,12339,2,12441,399820,427739,27919,NA
88,12461,2,12441,0,21303,21303,NA
89,12573,2,12441,0,21303,21303,NA
90,12676,2,21920,392734,415534,22800,NA
91,12808,2,21920,252056,270786,18730,NA
92,12931,2,21920,983259,999967,16708,NA
93,13047,2,14958,392414,416035,23621,NA
94,13210,2,21920,204086,225696,21610,NA
95,13359,2,21920,43746,65196,21450,NA
96,13492,2,21920,119860,141523,21663,NA
97,13634,2,14979,652667,676409,23742,NA
98,13922,2,14977,734000,755641,21641,NA
99,14103,2,14977,819813,840831,21018,NA
100,14224,2,14977,952699,973410,20711,NA
101,14385,2,21920,26406,48868,22462,NA
102,14500,2,23286,996345,20024,23679,NA
103,14768,2,21920,332932,354575,21643,NA
104,14890,2,23286,863505,888578,25073,NA
105,14997,2,23286,215810,242907,27097,NA
106,15123,2,23286,354289,376763,22474,NA
107,15278,2,21920,607255,628524,21269,NA
108,15415,2,23286,188738,210915,22177,NA
109,15547,2,23749,37630,59966,22336,NA
110,15672,2,23749,938386,959369,20983,NA
111,15835,2,23813,178723,202247,23524,NA
112,16004,2,23749,100122,119965,19843,NA
113,16117,2,23813,474972,495971,20999,NA
114,16256,2,23813,86200,108701,22501,NA
115,16394,2,23813,749837,770402,20565,NA
116,16542,2,22865,40935,62978,22043,NA
117,16750,2,24596,575553,597677,22124,NA
118,16859,2,24584,727045,750058,23013,NA
119,16986,2,24584,281095,303630,22535,NA
120,17028,2,24584,73670,96966,23296,NA
121,17228,2,24584,977847,838,22991,NA
122,17430,2,24596,90590,112040,21450,NA
123,17569,2,24596,814920,837869,22949,NA
124,17711,2,24596,665171,689736,24565,NA
125,17850,2,24596,574240,600303,26063,NA
126,17988,2,24653,59557,82857,23300,NA
127,18137,2,24648,248049,271697,23648,NA
128,18275,2,24648,26520,48906,22386,NA
129,18415,2,24648,881297,903085,21788,NA
130,18556,2,24648,653846,676801,22955,NA
131,18682,2,24648,131579,154008,22429,NA
132,18842,2,24648,944816,965846,21030,NA
133,18980,2,24648,659312,678665,19353,NA
134,19119,2,24648,478691,501772,23081,NA
135,19263,2,24579,515283,536307,21024,NA
136,19401,2,24579,93791,115903,22112,NA
137,19536,2,24579,689452,710434,20982,NA
138,19677,2,24579,405240,427301,22061,NA
139,19819,2,24579,139665,163149,23484,NA
140,19953,2,24579,301476,324527,23051,NA
141,20101,2,24579,478012,500986,22974,NA
142,20282,2,24579,490266,513729,23463,NA
143,20340,2,23811,245793,267328,21535,NA
144,20640,2,23811,542377,564368,21991,NA
145,20779,2,23811,294272,317900,23628,NA
146,20921,2,23811,18170,37665,19495,NA
147,21063,2,23811,767285,789102,21817,NA
148,21231,2,24565,690318,709979,19661,NA
149,21385,2,23811,385125,408911,23786,NA
150,21484,2,23811,645046,668353,23307,NA
151,21626,2,23811,913319,935644,22325,NA
152,21879,2,24579,72808,95934,23126,NA
153,21991,2,23813,928008,950853,22845,NA
154,22114,2,23813,337867,361859,23992,NA
155,22255,2,23813,167192,191157,23965,NA
156,22398,2,23813,992821,19867,27046,NA
157,22536,2,23813,851666,879016,27350,NA
158,22677,2,23813,709074,731688,22614,NA
159,22827,2,24567,394560,418141,23581,NA
160,22947,2,23813,813176,837155,23979,NA
161,23079,2,23813,422496,446446,23950,NA
162,23219,2,23813,247305,270969,23664,NA
163,23355,2,23813,114969,137445,22476,NA
164,23497,2,23813,878275,903105,24830,NA
165,23638,2,23813,114411,137238,22827,NA
166,23797,2,23814,527969,552302,24333,NA
167,23925,2,23814,873035,896745,23710,NA
168,24073,2,23814,964536,987972,23436,NA
169,595,2,10369,327987,349694,21707,NA
170,711,2,11732,237485,262432,24947,NA
171,805,2,11732,566233,587321,21088,NA
172,969,2,13287,706623,727516,20893,NA
173,11196,2,14977,297794,319525,21731,NA
174,11328,2,14977,45357,65594,20237,NA
175,11442,2,14977,417060,439613,22553,NA
176,11718,2,19296,29934,51176,21242,NA
177,11866,2,19296,197799,218817,21018,NA
178,12002,2,19296,102525,123852,21327,NA
179,17032,2,24584,214315,237971,23656,NA
180,17231,2,24584,119997,140755,20758,NA
181,806,2,11732,441116,461868,20752,NA
182,974,2,13287,641837,660727,18890,NA
183,10942,2,14977,599193,620621,21428,NA
184,11200,2,14977,91250,114381,23131,NA
185,11331,2,14977,108546,130890,22344,NA
186,11445,2,14977,349249,372479,23230,NA
187,11721,2,19296,824272,847821,23549,NA
188,11869,2,19296,255061,270661,15600,NA
189,12006,2,19296,885440,905443,20003,NA
190,17036,2,24584,145063,167598,22535,NA
191,17232,2,24584,50240,72239,21999,NA
192,306,2,10369,824585,848963,24378,NA
193,808,2,11732,525818,547118,21300,NA
194,977,2,13287,828803,848129,19326,NA
195,11202,2,14977,231950,254320,22370,NA
196,11336,2,14977,986344,1006807,20463,NA
197,11448,2,14977,486808,511370,24562,NA
198,11724,2,19296,962689,984310,21621,NA
199,11871,2,19296,140223,162020,21797,NA
200,12009,2,19296,42706,62987,20281,NA
201,17037,2,24584,284136,306047,21911,NA
202,17235,2,24584,185960,206599,20639,NA
203,810,2,11732,483838,505257,21419,NA
204,978,2,13287,771151,788799,17648,NA
205,11205,2,14977,162115,185184,23069,NA
206,11339,2,14977,925484,946862,21378,NA
207,11451,2,14977,555621,577264,21643,NA
208,11727,2,19296,898510,920296,21786,NA
209,11876,2,19296,75333,97302,21969,NA
210,12011,2,19296,952985,973933,20948,NA
211,17040,2,24584,349331,367399,18068,NA
212,17238,2,24584,312161,336294,24133,NA
213,596,2,10369,370394,389640,19246,NA
214,713,2,11732,287842,309033,21191,NA
215,812,2,11732,397135,418801,21666,NA
216,982,2,13287,576815,598546,21731,NA
217,10947,2,14977,536769,557166,20397,NA
218,11208,2,14977,2110,44315,25021,NA
219,11340,2,14977,864927,884937,20010,NA
220,11454,2,14977,621892,644420,22528,NA
221,11730,2,19296,751816,775378,23562,NA
222,11877,2,19296,8426,31877,23451,NA
223,12015,2,19296,814559,837928,23369,NA
224,17043,2,24584,401733,426168,24435,NA
225,17241,2,24584,250745,268878,18133,NA
226,91,2,10369,926619,947452,20833,NA
227,201,2,10369,165799,186862,21063,NA
228,307,2,10369,753273,777498,24225,NA
229,408,2,10369,114823,137034,22211,NA
230,498,2,10369,181275,202784,21509,NA
231,598,2,10369,410196,431683,21487,NA
232,715,2,11732,330764,353770,23006,NA
233,816,2,11732,329909,351228,21319,NA
234,956,2,13287,251094,272460,21366,NA
235,1085,2,13287,82414,104682,22268,NA
236,1205,2,13287,592019,613280,21261,NA
237,1331,2,13287,267461,289060,21599,NA
238,1442,2,13291,398512,419999,21487,NA
239,1560,2,13287,980538,5355,24817,NA
240,1664,2,13287,464505,488495,23990,NA
241,1782,2,13287,210986,234971,23985,NA
242,1848,2,13327,513803,530113,16310,NA
243,1968,2,13327,737375,755804,18429,NA
244,2084,2,13327,36565,53919,17354,NA
245,2190,2,13327,214797,232518,17721,NA
246,2385,2,13327,665374,684125,18751,NA
247,2507,2,13327,581546,600375,18829,NA
248,2632,2,13327,253434,274313,20879,NA
249,2761,2,13327,888774,909815,21041,NA
250,2831,2,14958,54892,74060,19168,NA
251,3022,2,14958,82296,112448,30152,NA
252,3128,2,14958,273597,292108,18511,NA
253,3255,2,14958,757085,776016,18931,NA
254,3351,2,14958,581908,605644,23736,NA
255,3468,2,14958,1774,22630,20856,NA
256,3592,2,13327,330067,351152,21085,NA
257,3704,2,13327,838608,861115,22507,NA
258,3819,2,14977,340650,359471,18821,NA
259,4039,2,6150,775175,795163,19988,NA
260,4259,2,6150,115420,136052,20632,NA
261,4393,2,6150,60448,82322,21874,NA
262,4542,2,6150,256209,276975,20766,NA
263,4648,2,6150,395832,416635,20803,NA
264,4769,2,14982,137658,158033,20375,NA
265,4881,2,14982,696857,711873,15016,NA
266,5010,2,14982,533028,552989,19961,NA
267,5133,2,14982,281394,300728,19334,NA
268,5260,2,14982,545713,562075,16362,NA
269,5449,2,14982,654502,675300,20798,NA
270,5653,2,14979,558633,580011,21378,NA
271,5767,2,14979,142123,156939,14816,NA
272,5903,2,14979,816900,836533,19633,NA
273,6020,2,12945,704683,724970,20287,NA
274,6148,2,12945,407422,427203,19781,NA
275,6281,2,12945,333122,353052,19930,NA
276,6524,2,12945,614645,634287,19642,NA
277,6645,2,12945,184738,204833,20095,NA
278,6770,2,12945,889944,910834,20890,NA
279,6887,2,13291,206297,224258,17961,NA
280,7031,2,9794,804437,821933,17496,NA
281,7151,2,9794,506070,526117,20047,NA
282,7276,2,9794,245721,266936,21215,NA
283,7399,2,9794,907360,925989,18629,NA
284,7526,2,9794,615360,635839,20479,NA
285,7646,2,9794,156389,175019,18630,NA
286,7848,2,12204,415180,439804,24624,NA
287,7982,2,12441,328800,351416,22616,NA
288,8101,2,12441,106070,127513,21443,NA
289,8222,2,12441,821472,842665,21193,NA
290,8336,2,12441,511029,532487,21458,NA
291,8468,2,12441,410414,432262,21848,NA
292,8576,2,14982,526608,548282,21674,NA
293,8705,2,14982,459522,478837,19315,NA
294,9034,2,12994,787496,811031,23535,NA
295,9153,2,12994,598538,619737,21199,NA
296,9279,2,12994,433460,456843,23383,NA
297,9398,2,12994,188470,211068,22598,NA
298,9619,2,16976,232979,252469,19490,NA
299,9736,2,16976,294458,316169,21711,NA
300,9838,2,14979,723920,747576,23656,NA
301,9979,2,14979,160181,183781,23600,NA
302,10099,2,14979,51194,75576,24382,NA
303,10227,2,14979,282769,304926,22157,NA
304,10344,2,12994,259264,281021,21757,NA
305,10589,2,14958,905327,927805,22478,NA
306,10715,2,14958,785219,801602,16383,NA
307,10924,2,14977,177233,197137,19904,NA
308,11035,2,19299,505052,525246,20194,NA
309,11172,2,14977,521509,545804,24295,NA
310,11307,2,14977,356275,377937,21662,NA
311,11457,2,14977,690285,713304,23019,NA
312,11589,2,14977,598390,622100,23710,NA
313,11697,2,19296,234902,257296,22394,NA
314,11847,2,19296,673541,694130,20589,NA
315,11982,2,19296,432562,454160,21598,NA
316,12218,2,12441,438630,458904,20274,NA
317,12340,2,12441,473207,495105,21898,NA
318,12464,2,12441,342494,365501,23007,NA
319,12574,2,12441,12536,35555,23019,NA
320,12679,2,21920,461176,482318,21142,NA
321,12812,2,21920,312808,333642,20834,NA
322,12934,2,21920,36636,54947,18311,NA
323,13050,2,14958,463492,488675,25183,NA
324,13214,2,21920,791359,810343,18984,NA
325,13362,2,21920,112381,134541,22160,NA
326,13495,2,21920,185795,208903,23108,NA
327,13636,2,14979,721989,744354,22365,NA
328,13975,2,14977,799227,820357,21130,NA
329,14105,2,14977,887130,910683,23553,NA
330,14244,2,14977,350219,371631,21412,NA
331,14390,2,21920,95966,118593,22627,NA
332,14503,2,23286,69943,94115,24172,NA
333,14772,2,21920,401688,422938,21250,NA
334,14881,2,23286,791661,815751,24090,NA
335,15127,2,23286,883248,905084,21836,NA
336,15281,2,21920,540060,562573,22513,NA
337,15416,2,23286,605841,629060,23219,NA
338,15550,2,23749,112911,136023,23112,NA
339,15675,2,23749,555831,576876,21045,NA
340,15837,2,23813,248094,269681,21587,NA
341,16007,2,23749,166381,189032,22651,NA
342,16120,2,23813,537824,560029,22205,NA
343,16259,2,23813,153873,175438,21565,NA
344,16397,2,23813,143330,165223,21893,NA
345,16569,2,22865,116475,139315,22840,NA
346,16712,2,24596,165430,187474,22044,NA
347,16862,2,24584,796942,819665,22723,NA
348,16990,2,24584,353058,375801,22743,NA
349,17074,2,24584,474899,499689,24790,NA
350,17272,2,24584,457679,481905,24226,NA
351,17433,2,24596,154987,177042,22055,NA
352,17572,2,24596,886916,910874,23958,NA
353,17714,2,24596,739155,763990,24835,NA
354,17853,2,24596,651013,676776,25763,NA
355,17991,2,24653,133613,155930,22317,NA
356,18139,2,24648,318586,341252,22666,NA
357,18278,2,24648,96087,117643,21556,NA
358,18417,2,24648,952251,975038,22787,NA
359,18559,2,24648,724935,747637,22702,NA
360,18684,2,24648,582528,605602,23074,NA
361,18845,2,24648,9748,32937,23189,NA
362,18982,2,24648,721266,742974,21708,NA
363,19122,2,24648,548876,572376,23500,NA
364,19266,2,24579,579946,600817,20871,NA
365,19404,2,24579,159875,181291,21416,NA
366,19539,2,24579,95067,117843,22776,NA
367,19681,2,24579,472736,494722,21986,NA
368,19822,2,24579,212576,235427,22851,NA
369,19956,2,24579,374070,397075,23005,NA
370,20103,2,24579,47958,71825,23867,NA
371,20241,2,24579,853145,876190,23045,NA
372,20345,2,23811,309570,330023,20453,NA
373,20643,2,23811,611542,634320,22778,NA
374,20783,2,23811,361939,384428,22489,NA
375,20923,2,23811,79762,102064,22302,NA
376,21064,2,23811,835982,857603,21621,NA
377,21234,2,24565,778667,800265,21598,NA
378,21343,2,23811,947762,970738,22976,NA
379,21486,2,23811,716406,739552,23146,NA
380,21627,2,23811,493795,516258,22463,NA
381,21882,2,24579,144077,167933,23856,NA
382,22117,2,23813,411246,435086,23840,NA
383,22258,2,23813,240813,265730,24917,NA
384,22399,2,23813,69966,95124,25158,NA
385,22539,2,23813,934649,961585,26936,NA
386,22680,2,23813,778151,801421,23270,NA
387,22830,2,24567,467598,493375,25777,NA
388,22949,2,23813,886277,911144,24867,NA
389,23083,2,23813,495516,519364,23848,NA
390,23222,2,23813,317575,340457,22882,NA
391,23359,2,23813,185815,208985,23170,NA
392,23498,2,23813,952095,975455,23360,NA
393,23641,2,23813,45333,68365,23032,NA
394,23767,2,23813,520675,544971,24296,NA
395,23929,2,23814,943894,966956,23062,NA
396,24076,2,23814,892087,916143,24056,NA
397,1088,2,13287,147615,170295,22680,NA
398,1208,2,13287,656033,677230,21197,NA
399,1093,2,13287,213271,233418,20147,NA
400,1211,2,13287,719496,739235,19739,NA
401,1334,2,13287,331251,351912,20661,NA
402,1445,2,13291,463474,484226,20752,NA
403,1563,2,13287,53642,76925,23283,NA
404,1669,2,13287,534944,557510,22566,NA
405,1787,2,13287,282972,306635,23663,NA
406,1851,2,13327,564259,577165,12906,NA
407,1971,2,13327,799896,819679,19783,NA
408,2087,2,13327,96481,112909,16428,NA
409,2193,2,13327,275176,294939,19763,NA
410,2388,2,13327,728140,749460,21320,NA
411,2510,2,13327,636758,658960,22202,NA
412,2635,2,13327,316142,337121,20979,NA
413,2765,2,13327,952572,973923,21351,NA
414,2834,2,14958,112761,130277,17516,NA
415,3024,2,14958,279770,286648,6878,NA
416,3130,2,14958,NA,NA,NA,NA
417,3256,2,14958,820463,832278,11815,NA
418,3353,2,14958,655840,680750,24910,NA
419,3471,2,14958,63294,82793,19499,NA
420,3594,2,13327,397176,408702,11526,NA
421,3707,2,13327,905182,927508,22326,NA
422,3820,2,14977,66750,88441,21691,NA
423,4042,2,6150,839954,861205,21251,NA
424,4261,2,6150,178681,199261,20580,NA
425,4396,2,6150,125000,149360,24360,NA
426,4545,2,6150,318064,339022,20958,NA
427,4651,2,6150,461639,483835,22196,NA
428,4772,2,14982,198501,220643,22142,NA
429,4884,2,14982,752115,773164,21049,NA
430,5011,2,14982,591604,613883,22279,NA
431,5137,2,14982,335270,356410,21140,NA
432,5284,2,14982,596044,615283,19239,NA
433,5468,2,14982,875047,893024,17977,NA
434,5656,2,14979,622580,635636,13056,NA
435,5770,2,14979,99272,109967,10695,NA
436,5906,2,14979,877040,887721,10681,NA
437,6023,2,12945,766961,789501,22540,NA
438,6151,2,12945,467425,489100,21675,NA
439,6284,2,12945,392252,411900,19648,NA
440,6396,2,12945,173723,194080,20357,NA
441,6527,2,12945,676002,694774,18772,NA
442,6650,2,12945,244636,265664,21028,NA
443,6771,2,12945,953995,977161,23166,NA
444,6890,2,13291,289202,312352,23150,NA
445,7034,2,9794,857635,879500,21865,NA
446,7156,2,9794,567711,587698,19987,NA
447,7279,2,9794,308218,332523,24305,NA
448,7402,2,9794,966856,988026,21170,NA
449,7528,2,9794,675820,698420,22600,NA
450,7649,2,9794,216630,238537,21907,NA
451,7851,2,12204,477519,501052,23533,NA
452,7985,2,12441,399770,423290,23520,NA
453,8104,2,12441,164564,186504,21940,NA
454,8225,2,12441,886299,910323,24024,NA
455,8341,2,12441,576912,600548,23636,NA
456,8473,2,14982,24454,47721,23267,NA
457,8579,2,14982,592282,614419,22137,NA
458,8708,2,14982,519925,541313,21388,NA
459,9037,2,12994,858154,883020,24866,NA
460,9157,2,12994,663574,686726,23152,NA
461,9282,2,12994,503052,526919,23867,NA
462,9401,2,12994,258539,284250,25711,NA
463,9622,2,16976,296090,319031,22941,NA
464,9739,2,16976,358917,382855,23938,NA
465,9841,2,14979,794811,816979,22168,NA
466,9983,2,14979,232125,254645,22520,NA
467,10102,2,14979,123901,148047,24146,NA
468,10231,2,14979,350676,375265,24589,NA
469,10347,2,12994,324566,348126,23560,NA
470,10463,2,14958,990682,13794,23112,NA
471,10592,2,14958,972525,994773,22248,NA
472,10718,2,14958,842553,868200,25647,NA
473,10927,2,14977,238198,258722,20524,NA
474,11038,2,19299,563735,585655,21920,NA
475,11177,2,14977,593145,616218,23073,NA
476,11310,2,14977,422879,446160,23281,NA
477,11466,2,14977,160327,182176,21849,NA
478,11592,2,14977,667519,691009,23490,NA
479,11701,2,19296,308327,332693,24366,NA
480,11850,2,19296,732430,753543,21113,NA
481,11985,2,19296,497862,520361,22499,NA
482,12223,2,12441,513008,536936,23928,NA
483,12343,2,12441,542416,566704,24288,NA
484,12466,2,12441,411903,435719,23816,NA
485,12683,2,21920,529645,553791,24146,NA
486,12815,2,21920,377760,400760,23000,NA
487,12937,2,21920,97255,115871,18616,NA
488,13218,2,21920,868384,891735,23351,NA
489,13363,2,21920,177353,200617,23264,NA
490,13498,2,21920,255707,279502,23795,NA
491,13640,2,14979,791089,814979,23890,NA
492,13978,2,14977,866411,890010,23599,NA
493,14108,2,14977,954291,977067,22776,NA
494,14248,2,14977,278795,302758,23963,NA
495,14393,2,21920,164195,188178,23983,NA
496,14504,2,23286,148656,172865,24209,NA
497,14776,2,21920,467330,488681,21351,NA
498,14893,2,23286,932269,956615,24346,NA
499,15013,2,23286,292621,317055,24434,NA
500,15129,2,23286,947619,970934,23315,NA
501,15284,2,21920,214948,235477,20529,NA
502,15419,2,23286,255632,278502,22870,NA
503,15554,2,23749,183062,207149,24087,NA
504,15678,2,23749,617374,640372,22998,NA
505,15842,2,23813,317228,339831,22603,NA
506,16010,2,23749,240459,262615,22156,NA
507,16121,2,23813,602404,624483,22079,NA
508,16262,2,23813,221674,244864,23190,NA
509,16400,2,23813,73711,96064,22353,NA
510,16713,2,24596,234467,257224,22757,NA
511,16863,2,24584,866185,889985,23800,NA
512,16993,2,24584,422599,447125,24526,NA
513,17077,2,24584,546313,572844,26531,NA
514,17276,2,24584,530294,555228,24934,NA
515,17436,2,24596,219106,242385,23279,NA
