"FishSampleID","GearID","SampleCode","FishCode","Catch"
1251,13753,1,0,4
1252,13753,1,3,1
1253,13753,1,5,2
1254,13753,1,6,4
1255,13753,1,10,1
1256,21692,1,0,6
1257,21692,1,3,1
1258,21692,1,5,4
1259,21692,1,6,13
1260,21692,1,66,2
1261,1213,1,0,2
1262,1213,1,2,116
1263,1213,1,10,8
1264,9365,1,0,3
1265,9365,1,2,80
1266,9365,1,6,1
1267,9365,1,10,10
1268,17383,1,0,1
1269,17383,1,2,50
1270,17383,1,10,6
1271,1581,1,0,6
1272,1581,1,2,29
1273,1581,1,3,1
1274,1581,1,10,5
1275,1581,1,70,1
1276,9729,1,0,9
1277,9729,1,2,49
1278,9729,1,10,10
1279,17742,1,2,95
1280,17742,1,10,1
1281,2905,1,0,108
1282,2905,1,2,2
1283,2905,1,3,6
1284,2905,1,10,28
1285,2905,1,20,1
1286,11035,1,0,170
1287,11035,1,3,21
1288,11035,1,5,3
1289,11035,1,10,32
1290,11035,1,66,2
1291,19025,1,0,175
1292,19025,1,3,16
1293,19025,1,5,1
1294,19025,1,10,36
1295,19025,1,66,2
1296,3099,1,0,298
1297,3099,1,5,9
1298,3099,1,10,17
1299,3099,1,20,1
1300,3099,1,28,1
1301,11226,1,0,432
1302,11226,1,5,6
1303,11226,1,6,1
1304,11226,1,10,10
1305,11226,1,20,1
1306,11226,1,28,1
1307,19211,1,0,309
1308,19211,1,5,5
1309,19211,1,10,14
1310,19211,1,49,1
1311,3289,1,0,480
1312,3289,1,5,4
1313,3289,1,10,74
1314,3289,1,28,2
1315,3289,1,66,8
1316,11415,1,0,571
1317,11415,1,3,1
1318,11415,1,5,6
1319,11415,1,10,69
1320,11415,1,20,1
1321,11415,1,28,5
1322,11415,1,66,5
1323,19398,1,0,523
1324,19398,1,5,6
1325,19398,1,6,2
1326,19398,1,10,62
1327,19398,1,20,1
1328,19398,1,28,4
1329,19398,1,66,2
1330,19398,1,69,1
1331,3477,1,0,246
1332,3477,1,3,2
1333,3477,1,5,5
1334,3477,1,10,1
1335,11602,1,0,244
1336,11602,1,3,1
1337,11602,1,5,1
1338,11602,1,6,1
1339,11602,1,10,1
1340,11602,1,20,1
1341,19581,1,0,209
1342,19581,1,5,2
1343,19581,1,6,1
1344,19581,1,10,3
1345,19581,1,20,1
1346,6,1,10,7
1347,6,1,14,2
1348,6,1,52,1
1349,8181,1,0,1
1350,8181,1,14,11
1351,8181,1,66,1
1352,8181,1,70,14
1353,16230,1,10,7
1354,16230,1,14,4
1355,16230,1,70,15
1356,169,1,0,1
1357,169,1,10,17
1358,169,1,14,40
1359,169,1,20,3
1360,169,1,70,7
1361,8343,1,10,6
1362,8343,1,14,17
1363,8343,1,20,2
1364,8343,1,34,1
1365,8343,1,70,4
1366,213,1,0,2
1367,213,1,2,10
1368,213,1,10,6
1369,213,1,19,1
1370,213,1,28,1
1371,213,1,35,1
1372,213,1,70,2
1373,8386,1,0,2
1374,8386,1,2,10
1375,8386,1,10,10
1376,8386,1,14,1
1377,8386,1,69,1
1378,8386,1,70,10
1379,231,1,2,2
1380,231,1,14,1
1381,231,1,70,1
1382,8404,1,2,1
1383,8404,1,3,1
1384,8404,1,70,2
1385,16442,1,2,4
1386,16442,1,3,1
1387,16442,1,10,3
1388,16442,1,14,1
1389,16442,1,70,1
1390,1394,1,0,2
1391,1394,1,2,3
1392,1394,1,10,2
1393,9544,1,0,1
1394,9544,1,2,2
1395,9544,1,10,1
1396,17560,1,0,1
1397,17560,1,2,5
1398,17560,1,66,2
1399,2141,1,0,21
1400,2141,1,3,2
1401,2141,1,10,1
1402,10281,1,0,24
1403,10281,1,3,2
1404,10281,1,10,1
1405,18284,1,0,12
1406,18284,1,3,1
1407,18284,1,10,1
1408,18284,1,66,1
1409,3854,1,0,19
1410,3854,1,3,1
1411,3854,1,8,1
1412,3854,1,10,15
1413,3854,1,22,4
1414,11973,1,0,64
1415,11973,1,8,1
1416,11973,1,10,7
1417,19944,1,0,38
1418,19944,1,3,1
1419,19944,1,10,2
1420,4237,1,0,5
1421,4237,1,6,1
1422,4237,1,10,2
1423,12353,1,0,7
1424,12353,1,6,2
1425,20318,1,0,18
1426,20318,1,10,5
1427,20318,1,66,1
1428,4429,1,0,9
1429,4429,1,6,6
1430,4429,1,10,1
1431,12542,1,0,5
1432,12542,1,5,1
1433,12542,1,6,6
1434,20504,1,0,13
1435,20504,1,6,5
1436,20504,1,10,1
1437,4620,1,5,1
1438,12731,1,6,6
1439,20689,1,6,4
1440,6047,1,0,8
1441,6047,1,5,1
1442,6047,1,6,9
1443,14142,1,0,7
1444,14142,1,6,5
1445,22074,1,0,2
1446,22074,1,5,1
1447,22074,1,6,2
1448,6240,1,0,1
1449,6240,1,5,1
1450,6240,1,6,1
1451,14326,1,5,1
1452,14326,1,6,3
1453,14326,1,36,2
1454,22251,1,6,7
1455,6827,1,0,1
1456,6827,1,5,1
1457,6827,1,6,5
1458,14901,1,0,4
1459,14901,1,6,8
1460,22816,1,0,11
1461,22816,1,6,8
1462,22816,1,8,1
1463,7985,1,0,2
1464,7985,1,6,1
1465,16039,1,5,2
1466,23932,1,0,1
1467,5850,1,0,12
1468,5850,1,5,1
1469,5850,1,10,1
1470,13947,1,0,5
1471,13947,1,8,2
1472,21884,1,0,15
1473,6632,1,0,30
1474,6632,1,6,18
1475,6632,1,8,1
1476,14710,1,0,36
1477,14710,1,6,5
1478,14710,1,8,1
1479,14710,1,66,2
1480,22628,1,0,13
1481,22628,1,6,9
1482,22628,1,36,1
1483,22628,1,66,2
1484,7021,1,6,1
1485,7021,1,8,4
1486,7021,1,9,3
1487,7021,1,26,1
1488,15092,1,0,1
1489,15092,1,8,54
1490,15092,1,9,23
1491,15092,1,66,1
1492,23004,1,6,1
1493,23004,1,8,22
1494,23004,1,9,17
1495,7215,1,8,72
1496,7215,1,9,36
1497,15283,1,6,2
1498,15283,1,8,139
1499,15283,1,9,61
1500,23192,1,8,127
1501,23192,1,9,42
1502,7408,1,6,10
1503,15473,1,0,1
1504,15473,1,6,1
1505,15473,1,9,1
1506,23380,1,0,4
1507,23380,1,6,3
1508,23380,1,8,2
1509,23380,1,9,2
1510,7599,1,0,20
1511,7599,1,6,1
1512,7599,1,9,2
1513,7599,1,38,1
1514,7599,1,66,4
1515,15661,1,0,15
1516,15661,1,5,1
1517,15661,1,6,3
1518,15661,1,8,2
1519,15661,1,66,7
1520,23565,1,0,33
1521,23565,1,5,1
1522,23565,1,6,6
1523,23565,1,8,6
1524,23565,1,9,3
1525,23565,1,36,1
1526,7795,1,0,7
1527,7795,1,6,7
1528,7795,1,8,2
1529,7795,1,9,4
1530,7795,1,66,2
1531,15855,1,0,7
1532,15855,1,6,10
1533,15855,1,8,3
1534,15855,1,9,1
1535,23755,1,0,22
1536,23755,1,6,6
1537,23755,1,8,1
1538,23755,1,66,3
1539,3855,1,0,3
1540,3855,1,6,3
1541,11974,1,0,12
1542,11974,1,6,6
1543,11974,1,8,1
1544,11974,1,10,3
1545,19945,1,0,10
1546,19945,1,6,4
1547,4238,1,0,5
1548,12354,1,0,4
1549,12354,1,6,5
1550,20319,1,0,5
1551,20319,1,6,6
1552,20319,1,8,1
1553,4430,1,0,15
1554,12543,1,0,13
1555,6048,1,0,7
1556,6048,1,6,2
1557,14143,1,0,9
1558,14143,1,6,1
1559,22075,1,0,11
1560,6241,1,0,17
1561,6241,1,6,1
1562,14327,1,0,16
1563,14327,1,5,1
1564,14327,1,6,1
1565,22252,1,0,21
1566,22252,1,5,1
1567,22252,1,6,2
1568,6828,1,0,3
1569,6828,1,6,1
1570,6828,1,8,14
1571,6828,1,9,8
1572,14902,1,0,4
1573,14902,1,8,170
1574,14902,1,9,128
1575,14902,1,26,1
1576,14902,1,66,1
1577,22817,1,0,5
1578,22817,1,5,1
1579,22817,1,6,2
1580,22817,1,8,22
1581,22817,1,9,15
1582,7986,1,5,8
1583,7986,1,8,1
1584,16040,1,5,7
1585,16040,1,8,1
1586,23933,1,5,1
1587,23933,1,6,1
1588,1768,1,0,26
1589,1768,1,3,2
1590,1768,1,5,1
1591,1768,1,10,2
1592,9914,1,0,12
1593,9914,1,3,2
1594,9914,1,10,1
1595,17923,1,0,13
1596,17923,1,2,1
1597,17923,1,3,1
1598,1952,1,0,24
1599,1952,1,3,4
1600,1952,1,66,2
1601,10095,1,0,10
1602,18102,1,0,18
1603,18102,1,3,2
1604,18102,1,66,2
1605,2335,1,0,25
1606,2335,1,3,2
1607,2335,1,6,1
1608,2335,1,10,2
1609,2335,1,28,1
1610,10472,1,0,11
1611,10472,1,3,2
1612,10472,1,6,1
1613,10472,1,10,1
1614,18473,1,0,23
1615,18473,1,3,2
1616,18473,1,5,1
1617,18473,1,6,1
1618,18473,1,10,2
1619,18473,1,66,1
1620,2714,1,0,33
1621,2714,1,8,2
1622,2714,1,9,1
1623,10846,1,0,9
1624,10846,1,3,1
1625,18841,1,0,22
1626,18841,1,6,1
1627,18841,1,10,1
1628,18841,1,66,1
1629,5449,1,0,5
1630,5449,1,6,2
1631,13552,1,0,9
1632,13552,1,10,1
1633,21495,1,0,3
1634,21495,1,5,1
1635,21495,1,6,1
1636,21495,1,9,1
1637,5654,1,0,12
1638,13754,1,0,35
1639,13754,1,5,1
1640,13754,1,6,1
1641,21693,1,0,14
1642,21693,1,5,3
1643,21693,1,6,3
1644,21693,1,10,1
1645,1214,1,0,4
1646,1214,1,2,2
1647,1214,1,10,1
1648,1214,1,66,1
1649,9366,1,0,4
1650,9366,1,2,2
1651,9366,1,3,1
1652,9366,1,10,1
1653,9366,1,66,2
1654,17384,1,0,6
1655,17384,1,2,3
1656,17384,1,3,3
1657,17384,1,10,1
1658,17384,1,20,1
1659,17384,1,66,1
1660,1582,1,0,8
1661,1582,1,2,7
1662,1582,1,3,1
1663,1582,1,10,2
1664,1582,1,66,1
1665,9730,1,0,17
1666,9730,1,2,8
1667,9730,1,3,2
1668,9730,1,10,1
1669,9730,1,28,1
1670,9730,1,66,2
1671,17743,1,0,5
1672,17743,1,2,6
1673,17743,1,3,2
1674,17743,1,10,1
1675,2906,1,0,137
1676,2906,1,3,10
1677,2906,1,66,4
1678,11036,1,0,157
1679,11036,1,3,48
1680,11036,1,5,4
1681,11036,1,10,2
1682,11036,1,66,2
1683,19026,1,0,135
1684,19026,1,3,15
1685,19026,1,5,3
1686,19026,1,10,8
1687,19026,1,66,1
1688,3100,1,0,54
1689,3100,1,5,4
1690,3100,1,6,3
1691,3100,1,10,33
1692,3100,1,31,1
1693,3100,1,66,1
1694,11227,1,0,65
1695,11227,1,3,1
1696,11227,1,5,12
1697,11227,1,6,7
1698,11227,1,10,25
1699,11227,1,20,1
1700,11227,1,66,1
1701,19212,1,0,99
1702,19212,1,5,2
1703,19212,1,10,13
1704,19212,1,20,1
1705,19212,1,31,1
1706,19212,1,49,1
1707,3290,1,0,217
1708,3290,1,5,2
1709,3290,1,6,1
1710,3290,1,10,25
1711,3290,1,20,1
1712,3290,1,28,1
1713,3290,1,66,3
1714,11416,1,0,184
1715,11416,1,5,8
1716,11416,1,6,2
1717,11416,1,10,37
1718,11416,1,20,3
1719,11416,1,28,1
1720,11416,1,53,8
1721,11416,1,66,5
1722,19399,1,0,271
1723,19399,1,5,6
1724,19399,1,6,1
1725,19399,1,10,64
1726,19399,1,20,1
1727,19399,1,53,1
1728,19399,1,66,8
1729,3478,1,0,20
1730,3478,1,3,2
1731,3478,1,6,1
1732,3478,1,66,1
1733,11603,1,0,22
1734,11603,1,3,4
1735,11603,1,6,6
1736,11603,1,20,1
1737,19582,1,0,49
1738,19582,1,3,4
1739,19582,1,5,3
1740,19582,1,6,3
1741,19582,1,10,2
1742,7,1,0,1
1743,7,1,2,3
1744,7,1,10,1
1745,7,1,14,1
1746,7,1,66,2
1747,8182,1,3,1
1748,8182,1,10,1
1749,16231,1,0,2
1750,16231,1,70,2
1751,170,1,2,7
1752,170,1,6,1
1753,170,1,10,3
1754,170,1,14,1
1755,170,1,33,1
1756,170,1,48,1
1757,170,1,66,4
1758,8344,1,2,10
1759,8344,1,10,1
1760,8344,1,14,4
1761,8344,1,20,1
1762,8344,1,66,9
1763,8344,1,70,2
1764,214,1,2,3
1765,214,1,5,1
1766,214,1,10,1
1767,8387,1,0,1
1768,8387,1,2,1
1769,8387,1,3,1
1770,8387,1,10,2
1771,8387,1,14,1
1772,8387,1,48,1
1773,8387,1,66,4
1774,232,1,0,6
1775,232,1,2,4
1776,232,1,3,2
1777,232,1,10,1
1778,232,1,48,1
1779,232,1,66,5
1780,8405,1,10,4
1781,8405,1,66,3
1782,16443,1,0,3
1783,16443,1,2,2
1784,16443,1,10,3
1785,16443,1,66,6
1786,1395,1,0,52
1787,1395,1,2,1
1788,1395,1,3,1
1789,1395,1,10,4
1790,1395,1,66,10
1791,9545,1,0,32
1792,9545,1,3,1
1793,9545,1,10,4
1794,9545,1,66,7
1795,17561,1,0,29
1796,17561,1,3,2
1797,17561,1,10,3
1798,17561,1,66,9
1799,2142,1,0,17
1800,2142,1,3,3
1801,2142,1,9,1
1802,10282,1,0,8
1803,10282,1,3,3
1804,10282,1,66,2
1805,18285,1,0,13
1806,18285,1,3,1
1807,3667,1,0,4
1808,3667,1,6,12
1809,11790,1,0,2
1810,11790,1,5,1
1811,11790,1,6,1
1812,19766,1,6,2
1813,4049,1,0,2
1814,4049,1,5,1
1815,4049,1,6,3
1816,4049,1,66,1
1817,12166,1,39,1
1818,12166,1,66,1
1819,20133,1,0,5
1820,20133,1,6,1
1821,20133,1,66,1
1822,12732,1,6,1
1823,20690,1,6,2
1824,20690,1,8,1
1825,4811,1,0,6
1826,4811,1,3,2
1827,4811,1,5,8
1828,4811,1,6,2
1829,4811,1,8,1
1830,4811,1,24,1
1831,4811,1,66,1
1832,12917,1,0,9
1833,12917,1,3,1
1834,12917,1,5,6
1835,12917,1,8,3
1836,12917,1,24,3
1837,12917,1,53,1
1838,12917,1,66,2
1839,20872,1,0,5
1840,20872,1,5,3
1841,20872,1,6,1
1842,20872,1,8,1
1843,20872,1,9,1
1844,20872,1,10,1
1845,20872,1,24,3
1846,20872,1,53,2
1847,5641,1,6,6
1848,5641,1,36,1
1849,5641,1,66,1
1850,13742,1,6,5
1851,21682,1,0,1
1852,21682,1,5,3
1853,21682,1,6,1
1854,6435,1,5,1
1855,6435,1,6,1
1856,14519,1,0,1
1857,14519,1,6,2
1858,22440,1,0,2
1859,22440,1,5,1
1860,22440,1,6,2
1861,5851,1,0,4
1862,5851,1,66,2
1863,13948,1,0,2
1864,13948,1,66,2
1865,21885,1,0,2
1866,21885,1,66,1
1867,6633,1,0,1
1868,6633,1,5,1
1869,14711,1,5,2
1870,6829,1,0,3
1871,6829,1,6,2
1872,6829,1,8,1
1873,14903,1,6,1
1874,22818,1,5,1
1875,7022,1,6,11
1876,7022,1,8,53
1877,7022,1,9,3
1878,7022,1,27,1
1879,7022,1,53,1
1880,15093,1,6,1
1881,15093,1,8,247
1882,15093,1,9,16
1883,23005,1,5,1
1884,23005,1,6,8
1885,23005,1,8,5
1886,23005,1,9,2
1887,7216,1,0,2
1888,7216,1,6,2
1889,7216,1,8,165
1890,7216,1,9,27
1891,7216,1,28,2
1892,7216,1,53,1
1893,15284,1,0,2
1894,15284,1,6,12
1895,15284,1,8,2
1896,15284,1,9,2
1897,15284,1,53,1
1898,23193,1,0,1
1899,23193,1,8,27
1900,23193,1,9,3
1901,7409,1,0,2
1902,7409,1,6,2
1903,7409,1,8,1
1904,15474,1,0,2
1905,15474,1,6,4
1906,15474,1,10,1
1907,23381,1,0,1
1908,23381,1,6,1
1909,7600,1,5,1
1910,7600,1,6,1
1911,7600,1,66,2
1912,15662,1,6,13
1913,15662,1,66,1
1914,23566,1,6,4
1915,23566,1,8,1
1916,3856,1,0,2
1917,3856,1,3,1
1918,19946,1,0,2
1919,19946,1,3,1
1920,19946,1,6,1
1921,4239,1,0,1
1922,12355,1,0,2
1923,20320,1,0,3
1924,4431,1,0,3
1925,4431,1,6,1
1926,4431,1,66,2
1927,12544,1,0,11
1928,12544,1,5,1
1929,12544,1,10,1
1930,12544,1,66,1
1931,20505,1,0,4
1932,20505,1,8,1
1933,4622,1,6,1
1934,12733,1,5,1
1935,12733,1,6,4
1936,20691,1,0,1
1937,20691,1,6,1
1938,6049,1,6,2
1939,14144,1,0,1
1940,14144,1,6,1
1941,14144,1,36,1
1942,22076,1,6,1
1943,6242,1,0,2
1944,14328,1,5,3
1945,14328,1,6,1
1946,22253,1,5,8
1947,22253,1,6,1
1948,1215,1,3,2
1949,1215,1,48,1
1950,1215,1,66,28
1951,1215,1,70,1
1952,9367,1,2,2
1953,9367,1,3,2
1954,9367,1,14,1
1955,9367,1,48,1
1956,9367,1,62,1
1957,9367,1,66,9
1958,17385,1,2,8
1959,17385,1,14,1
1960,17385,1,66,1
1961,1583,1,2,7
1962,1583,1,10,1
1963,1583,1,66,1
1964,9731,1,2,16
1965,9731,1,6,1
1966,9731,1,66,4
1967,17744,1,2,12
1968,17744,1,6,1
1969,17744,1,66,3
1970,2907,1,0,120
1971,2907,1,3,10
1972,2907,1,66,2
1973,11037,1,0,91
1974,11037,1,3,12
1975,11037,1,10,1
1976,11037,1,66,1
1977,19027,1,0,74
1978,19027,1,3,7
1979,19027,1,10,1
1980,19027,1,66,1
1981,3101,1,0,155
1982,3101,1,5,7
1983,3101,1,10,4
1984,3101,1,66,8
1985,11228,1,0,255
1986,11228,1,5,10
1987,11228,1,6,1
1988,11228,1,10,11
1989,11228,1,66,2
1990,19213,1,0,139
1991,19213,1,5,2
1992,19213,1,10,13
1993,19213,1,66,2
1994,3291,1,0,44
1995,3291,1,5,2
1996,3291,1,8,1
1997,3291,1,10,18
1998,3291,1,66,8
1999,11417,1,0,57
2000,11417,1,5,2
2001,11417,1,10,4
2002,11417,1,20,1
2003,11417,1,53,2
2004,11417,1,66,9
2005,19400,1,0,75
2006,19400,1,5,6
2007,19400,1,8,1
2008,19400,1,10,12
2009,19400,1,53,2
2010,19400,1,66,3
2011,3479,1,0,79
2012,3479,1,8,1
2013,3479,1,10,1
2014,3479,1,20,1
2015,11604,1,0,60
2016,11604,1,5,5
2017,11604,1,6,5
2018,11604,1,66,6
2019,19583,1,0,34
2020,19583,1,5,5
2021,19583,1,6,1
2022,19583,1,20,1
2023,8,1,14,18
2024,8183,1,14,28
2025,8183,1,59,1
2026,8183,1,66,2
2027,8183,1,70,3
2028,16232,1,14,25
2029,16232,1,35,1
2030,171,1,2,5
2031,171,1,14,26
2032,171,1,66,1
2033,171,1,70,4
2034,8345,1,2,1
2035,8345,1,14,47
2036,8345,1,66,6
2037,8345,1,70,2
2038,181,1,10,1
2039,181,1,14,111
2040,181,1,33,1
2041,181,1,50,1
2042,181,1,66,5
2043,181,1,70,4
2044,8355,1,2,1
2045,8355,1,3,1
2046,8355,1,10,2
2047,8355,1,14,78
2048,8355,1,33,2
2049,8355,1,66,5
2050,8355,1,67,1
2051,8355,1,70,3
2052,193,1,2,3
2053,193,1,14,81
2054,193,1,20,1
2055,193,1,66,8
2056,193,1,70,15
2057,8366,1,2,6
2058,8366,1,10,7
2059,8366,1,14,71
2060,8366,1,66,10
2061,8366,1,70,7
2062,203,1,2,10
2063,203,1,10,2
2064,203,1,14,44
2065,203,1,19,2
2066,203,1,35,1
2067,203,1,66,7
2068,203,1,70,5
2069,8376,1,2,5
2070,8376,1,10,2
2071,8376,1,14,43
2072,8376,1,20,1
2073,8376,1,66,8
2074,8376,1,70,2
2075,215,1,2,2
2076,215,1,3,1
2077,215,1,14,19
2078,215,1,20,1
2079,215,1,33,1
2080,215,1,66,11
2081,215,1,70,2
2082,8388,1,0,2
2083,8388,1,3,5
2084,8388,1,14,191
2085,8388,1,20,1
2086,8388,1,53,2
2087,8388,1,66,24
2088,8388,1,70,9
2089,233,1,0,3
2090,233,1,14,9
2091,233,1,70,2
2092,8406,1,14,20
2093,8406,1,33,1
2094,8406,1,66,3
2095,16444,1,14,22
2096,16444,1,35,1
2097,16444,1,66,4
2098,1396,1,0,4
2099,1396,1,3,10
2100,1396,1,5,1
2101,9546,1,0,6
2102,9546,1,3,25
2103,9546,1,5,2
2104,17562,1,0,6
2105,17562,1,3,16
2106,17562,1,5,1
2107,1769,1,0,7
2108,1769,1,3,8
2109,1769,1,66,1
2110,9915,1,0,7
2111,9915,1,2,1
2112,9915,1,3,4
2113,9915,1,14,2
2114,9915,1,66,4
2115,17924,1,0,3
2116,17924,1,3,5
2117,17924,1,14,1
2118,1953,1,0,4
2119,1953,1,3,3
2120,1953,1,10,1
2121,10096,1,0,7
2122,10096,1,66,1
2123,18103,1,0,5
2124,18103,1,10,3
2125,18103,1,66,1
2126,2143,1,0,11
2127,2143,1,8,1
2128,2143,1,10,1
2129,2143,1,66,1
2130,10283,1,0,11
2131,10283,1,10,1
2132,10283,1,66,2
2133,18286,1,0,13
2134,18286,1,3,1
2135,18286,1,6,1
2136,18286,1,66,2
2137,2336,1,0,13
2138,2336,1,3,1
2139,2336,1,5,1
2140,10473,1,0,8
2141,18474,1,0,11
2142,18474,1,10,2
2143,2524,1,0,13
2144,2524,1,3,1
2145,2524,1,10,1
2146,2524,1,66,4
2147,10659,1,0,15
2148,10659,1,3,3
2149,10659,1,10,1
2150,10659,1,66,1
2151,18657,1,0,30
2152,18657,1,3,5
2153,18657,1,5,1
2154,18657,1,10,1
2155,2715,1,0,3
2156,2715,1,66,2
2157,10847,1,0,6
2158,10847,1,66,1
2159,18842,1,0,12
2160,18842,1,3,2
2161,18842,1,6,1
2162,18842,1,10,1
2163,18842,1,66,2
2164,5450,1,0,3
2165,13553,1,0,1
2166,13553,1,8,1
2167,21496,1,0,11
2168,21496,1,66,1
2169,3668,1,0,1
2170,3668,1,6,1
2171,11791,1,0,2
2172,11791,1,66,3
2173,19767,1,66,2
2174,4050,1,0,1
2175,4050,1,6,5
2176,4050,1,66,1
2177,12167,1,0,1
2178,12167,1,6,1
2179,20134,1,6,1
2180,20134,1,66,2
2181,4812,1,0,1
2182,4812,1,5,1
2183,4812,1,6,9
2184,4812,1,10,1
2185,4812,1,66,3
2186,12918,1,0,4
2187,12918,1,5,4
2188,12918,1,6,17
2189,20873,1,0,3
2190,20873,1,5,2
2191,20873,1,6,65
2192,20873,1,8,1
2193,20873,1,24,3
2194,20873,1,27,1
2195,20873,1,49,1
2196,20873,1,66,5
2197,5642,1,5,2
2198,5642,1,6,17
2199,5642,1,53,6
2200,13743,1,5,1
2201,13743,1,6,28
2202,21683,1,5,2
2203,21683,1,6,25
2204,21683,1,53,10
2205,21683,1,66,1
2206,5655,1,0,3
2207,5655,1,66,2
2208,13755,1,0,9
2209,13755,1,6,1
2210,13755,1,66,3
2211,21694,1,0,7
2212,21694,1,66,4
2213,6436,1,6,1
2214,14520,1,6,2
2215,22441,1,0,1
2216,22441,1,6,2
2217,5852,1,3,1
2218,5852,1,49,1
2219,13949,1,1,1
2220,13949,1,49,1
2221,21886,1,49,3
2222,6437,1,1,1
2223,6437,1,49,3
2224,14521,1,3,2
2225,14521,1,49,6
2226,22442,1,1,1
2227,22442,1,49,3
2228,22442,1,67,1
2229,6634,1,3,1
2230,6634,1,49,5
2231,14712,1,1,1
2232,14712,1,49,3
2233,22629,1,3,3
2234,22629,1,49,7
2235,7023,1,8,1
2236,7023,1,49,9
2237,23006,1,49,2
2238,7217,1,8,1
2239,15285,1,9,2
2240,23194,1,8,1
2241,7410,1,49,10
2242,15475,1,3,1
2243,15475,1,49,23
2244,23382,1,3,1
2245,23382,1,44,1
2246,23382,1,49,13
2247,7601,1,49,11
2248,15663,1,49,10
2249,23567,1,3,1
2250,23567,1,49,20
2251,7796,1,44,1
2252,7796,1,49,10
2253,15856,1,3,1
2254,15856,1,49,24
2255,23756,1,49,12
2256,20135,1,49,1
2257,4432,1,1,1
2258,4432,1,49,1
2259,4432,1,64,2
2260,4432,1,67,2
2261,12545,1,1,1
2262,12545,1,49,2
2263,20506,1,3,2
2264,20506,1,49,1
2265,4623,1,49,2
2266,20692,1,0,2
2267,20692,1,60,1
2268,12919,1,3,1
2269,12919,1,49,2
2270,20874,1,64,1
2271,6050,1,3,1
2272,6050,1,49,4
2273,14145,1,49,1
2274,22077,1,3,2
2275,22077,1,49,2
2276,6243,1,3,4
2277,6243,1,49,3
2278,22254,1,3,1
2279,6830,1,3,1
2280,6830,1,49,1
2281,22819,1,49,1
2282,16042,1,49,1
2283,23935,1,0,1
2284,23935,1,3,1
2285,2144,1,2,31
2286,2144,1,3,2
2287,2144,1,49,5
2288,2144,1,67,1
2289,10284,1,2,31
2290,10284,1,3,2
2291,10284,1,49,5
2292,18287,1,2,43
2293,18287,1,3,5
2294,18287,1,49,1
2295,2337,1,2,1
2296,2337,1,3,2
2297,2337,1,49,2
2298,10474,1,2,5
2299,10474,1,20,2
2300,10474,1,49,1
2301,18475,1,2,8
2302,2525,1,2,10
2303,2525,1,49,2
2304,10660,1,2,2
2305,10660,1,49,2
2306,18658,1,2,8
2307,18658,1,10,1
2308,18658,1,49,6
2309,18658,1,64,1
2310,2716,1,0,1
2311,2716,1,2,8
2312,2716,1,3,1
2313,2716,1,49,5
2314,10848,1,0,1
2315,10848,1,2,6
2316,10848,1,3,3
2317,10848,1,49,5
2318,18843,1,2,6
2319,18843,1,3,5
2320,18843,1,49,5
2321,3669,1,3,2
2322,3669,1,49,3
2323,19768,1,3,3
2324,3857,1,0,2
2325,3857,1,3,1
2326,3857,1,49,1
2327,11976,1,0,2
2328,11976,1,3,4
2329,11976,1,49,3
2330,11976,1,67,1
2331,19947,1,0,12
2332,19947,1,3,5
2333,19947,1,49,1
2334,19947,1,64,1
2335,4240,1,3,3
2336,4240,1,49,1
2337,5451,1,3,1
2338,13554,1,49,1
2339,21497,1,3,1
2340,21497,1,49,1
2341,1584,1,2,31
2342,1584,1,14,2
2343,1584,1,20,1
2344,1584,1,52,1
2345,1584,1,66,5
2346,9732,1,0,1
2347,9732,1,2,24
2348,9732,1,14,2
2349,9732,1,66,1
2350,17745,1,2,52
2351,17745,1,20,1
2352,2908,1,2,31
2353,2908,1,49,1
2354,11038,1,2,63
2355,11038,1,49,1
2356,19028,1,2,229
2357,19028,1,20,2
2358,3102,1,2,27
2359,3102,1,49,1
2360,11229,1,2,8
2361,11229,1,20,2
2362,19214,1,2,18
2363,19214,1,10,1
2364,19214,1,20,7
2365,19214,1,49,1
2366,3292,1,2,1
2367,3292,1,3,1
2368,3292,1,20,1
2369,11418,1,20,2
2370,11418,1,49,1
2371,11418,1,66,1
2372,19401,1,2,1
2373,19401,1,3,1
2374,19401,1,20,4
2375,19401,1,49,2
2376,3480,1,28,1
2377,3480,1,49,1
2378,11605,1,0,1
2379,11605,1,20,2
2380,11605,1,49,2
2381,19584,1,2,1
2382,5643,1,3,4
2383,5643,1,44,1
2384,5643,1,49,4
2385,5656,1,3,3
2386,5656,1,9,1
2387,13756,1,3,2
2388,13756,1,9,1
2389,13756,1,49,1
2390,21695,1,3,2
2391,21695,1,9,1
2392,21695,1,49,1
2393,9,1,2,182
2394,9,1,10,124
2395,9,1,14,81
2396,9,1,19,1
2397,9,1,20,1
2398,9,1,51,5
2399,9,1,52,20
2400,9,1,70,4
2401,8184,1,2,200
2402,8184,1,10,94
2403,8184,1,14,94
2404,8184,1,51,3
2405,8184,1,52,7
2406,8184,1,70,3
2407,8184,1,99,6
2408,16233,1,2,536
2409,16233,1,10,88
2410,16233,1,14,233
2411,16233,1,20,2
2412,16233,1,51,8
2413,16233,1,52,40
2414,16233,1,70,16
2415,16233,1,99,3
2416,234,1,2,286
2417,234,1,10,6
2418,234,1,14,22
2419,234,1,52,19
2420,8407,1,2,377
2421,8407,1,3,1
