"CatchRowID","TowRowID","OrganismCode","Catch"
1505,19557,157,1
1506,3475,14,23
1507,15836,3,26
1508,9765,14,1
1509,18879,3,37
1510,486,0,6
1511,720,10,1
1512,12823,2,12
1513,3976,2,1
1514,2355,7,2
1515,9224,0,4
1516,11290,157,1
1517,14819,0,6
1518,10363,28,1
1519,17658,20,1
1520,6938,0,97
1521,9761,0,79
1522,13419,0,104
1523,1229,98,2
1524,12517,10,1
1525,5486,14,20
1526,18142,44,1
1527,10831,5,1
1528,11010,5,2
1529,10690,6,3
1530,16478,3,3
1531,12654,0,27
1532,1515,10,1
1533,12129,110,41
1534,4251,0,39
1535,12502,8,30
1536,11334,0,1
1537,6867,52,3
1538,14431,50,1
1539,4792,0,5
1540,14530,3,11
1541,7073,2,1
1542,18102,110,50
1543,9985,0,4
1544,11385,0,51
1545,38,67,1
1546,4224,7,7
1547,19041,0,42
1548,2076,14,1
1549,19337,1,1
1550,17172,3,2
1551,10414,0,53
1552,7378,0,14
1553,16314,0,9
1554,12300,3,1
1555,2756,0,42
1556,3582,14,6
1557,19281,0,13
1558,773,6,15
1559,18015,19,1
1560,12641,0,30
1561,16539,0,8
1562,3474,14,13
1563,6120,110,7
1564,9221,8,12
1565,2715,0,3
1566,19499,9,3
1567,15058,0,12
1568,15303,0,1
1569,11879,33,3
1570,5741,53,1
1571,7908,8,1
1572,8541,3,2
1573,6844,0,12
1574,6331,3,17
1575,8524,98,2
1576,13735,8,4
1577,13125,3,1
1578,3941,0,11
1579,2862,0,5
1580,9806,10,1
1581,13882,4,38
1582,5668,2,3
1583,7129,0,72
1584,14753,0,83
1585,8099,0,11
1586,1297,0,2
1587,13392,15,1
1588,14967,3,7
1589,3975,109,18
1590,18045,6,11
1591,9783,0,19
1592,10755,3,3
1593,4265,3,3
1594,16019,33,1
1595,8396,2,15
1596,13107,20,2
1597,3277,3,11
1598,4095,15,1
1599,16942,0,3
1600,12511,0,3
1601,1714,14,2
1602,8988,3,29
1603,19191,28,1
1604,4295,3,2
1605,3156,52,1
1606,230,15,1
1607,7301,0,108
1608,10171,2,10
1609,19443,0,56
1610,14089,65,1
1611,118,3,1
1612,8029,156,1
1613,2363,9,1
1614,490,0,8
1615,399,156,23
1616,3356,11,1
1617,13689,5,9
1618,14529,0,79
1619,18744,0,1
1620,314,0,62
1621,4260,0,101
1622,16374,52,1
1623,18488,14,1
1624,6193,3,1
1625,3625,0,11
1626,3861,5,1
1627,11402,5,1
1628,8942,0,7
1629,39,3,7
1630,10297,5,9
1631,17883,53,5
1632,15236,28,4
1633,3490,14,47
1634,939,3,1
1635,4124,0,1
1636,16368,14,1
1637,1722,2,6
1638,9441,156,42
1639,1309,0,5
1640,3958,110,20
1641,13663,0,1
1642,3077,14,3
1643,9942,14,5
1644,10731,3,3
1645,5182,110,1
1646,7105,0,1
1647,17968,14,2
1648,7469,0,22
1649,18456,15,1
1650,15661,0,212
1651,2409,0,790
1652,15646,0,2
1653,5187,6,25
1654,16990,9,73
1655,2074,0,286
1656,10667,3,1
1657,634,3,1
1658,16675,3,13
1659,16017,28,1
1660,12839,99,2
1661,1898,6,10
1662,10439,3,1
1663,11966,110,1
1664,19291,4,2
1665,14908,0,14
1666,7596,110,92
1667,7078,3,12
1668,15898,5,9
1669,15618,0,13
1670,14041,0,6
1671,18511,2,3
1672,15942,5,1
1673,5144,99,1
1674,16180,0,49
1675,7232,2,16
1676,12113,5,2
1677,3907,0,51
1678,6134,66,1
1679,13038,33,1
1680,8077,52,1
1681,16161,0,5
1682,13643,3,18
1683,11583,0,27
1684,19054,0,1
1685,11356,2,2
1686,14541,3,7
1687,10804,5,1
1688,10293,2,2
1689,13083,97,1
1690,6909,3,11
1691,7420,3,10
1692,18259,3,1
1693,18243,157,200
1694,16146,0,5
1695,19167,0,28
1696,14543,0,6
1697,8312,0,1
1698,15404,0,28
1699,4220,5,2
1700,5843,0,12
1701,9175,0,96
1702,2872,8,1
1703,15384,2,1
1704,10024,50,2
1705,11246,3,37
1706,6348,0,15
1707,19412,0,1
1708,11831,109,2
1709,12666,0,9
1710,18585,0,4
1711,2339,14,1
1712,14607,0,1
1713,12334,0,11
1714,8426,110,75
1715,19345,3,4
1716,9360,14,4
1717,10543,5,1
1718,9098,14,1
1719,16972,157,30
1720,4345,0,123
1721,9735,0,3
1722,13890,4,3
1723,6862,156,1
1724,8507,98,17
1725,553,14,3
1726,16438,109,2
1727,4202,0,255
1728,17827,8,1
1729,6250,28,1
1730,19247,14,1
1731,700,5,3
1732,7144,2,9
1733,6237,3,12
1734,12367,0,33
1735,12945,98,1
1736,2492,3,78
1737,2944,10,6
1738,10534,14,7
1739,4134,3,1
1740,15191,3,3
1741,773,8,2
1742,18785,0,13
1743,17361,3,26
1744,12994,157,5
1745,11204,3,15
1746,4734,0,42
1747,495,0,9
1748,18120,157,1
1749,14562,8,2
1750,2854,0,2
1751,12697,109,143
1752,2081,3,1
1753,14385,0,307
1754,9312,0,129
1755,11896,52,2
1756,11336,0,964
1757,4400,0,11
1758,10630,5,2
1759,12605,3,1
1760,6050,5,1
1761,11163,28,1
1762,9531,6,1
1763,18900,0,14
1764,1587,0,3
1765,16368,20,6
1766,11632,3,3
1767,2697,3,1
1768,6000,0,27
1769,18748,98,3
1770,14582,0,5
1771,5077,10,44
1772,8036,14,1
1773,5495,98,12
1774,18867,3,5
1775,1080,2,1
1776,978,98,2
1777,674,3,5
1778,19035,0,9
1779,2654,110,11
1780,1598,10,6
1781,6251,26,1
1782,8994,20,2
1783,9146,3,4
1784,11394,8,50
1785,14657,8,1
1786,2494,3,2
1787,14577,0,4
1788,10180,10,1
1789,15114,2,1
1790,12293,14,1
1791,9114,4,1
1792,5158,10,1
1793,126,53,2
1794,17970,14,1
1795,7318,0,140
1796,8317,98,6
1797,6052,0,1
1798,8677,0,16
1799,13192,0,2
1800,3350,3,23
1801,7760,5,2
1802,6842,2,1
1803,7523,14,20
1804,11152,52,1
1805,18040,0,1
1806,8082,6,7
1807,2423,0,12
1808,19814,6,2
1809,9550,5,58
1810,4062,109,5
1811,2458,0,9
1812,14682,19,1
1813,19885,0,1
1814,5571,0,1
1815,9640,0,2
1816,10408,0,3
1817,9096,0,15
1818,11201,3,2
1819,13223,98,2
1820,238,52,1
1821,14779,3,1
1822,8998,14,5
1823,2235,0,58
1824,17953,6,12
1825,14791,0,231
1826,8973,3,2
1827,4346,2,1
1828,18039,6,2
1829,11858,0,1
1830,1995,3,25
1831,243,0,1
1832,15738,6,3
1833,5519,14,1
1834,12715,157,2
1835,9613,8,28
1836,9833,0,3
1837,14565,0,4
1838,5063,0,1
1839,8252,0,11
1840,5757,0,1
1841,537,0,13
1842,18022,0,4
1843,10292,5,2
1844,433,2,1
1845,9743,10,1
1846,8426,53,1
1847,3498,6,11
1848,9180,0,121
1849,7130,0,75
1850,9220,8,20
1851,19818,6,4
1852,19894,6,64
1853,10200,20,1
1854,11975,3,3
1855,13983,19,1
1856,6717,98,14
1857,16597,0,3
1858,1109,52,1
1859,18831,14,2
1860,16189,10,1
1861,821,0,7
1862,18357,99,1
1863,17759,5,6
1864,16259,0,3
1865,5351,184,1
1866,6581,98,1
1867,17360,0,1
1868,6306,39,1
1869,15300,0,98
1870,9814,0,1
1871,2417,0,4
1872,17302,5,1
1873,5862,5,3
1874,10775,10,1
1875,19476,2,78
1876,16202,10,3
1877,14780,3,1
1878,15993,0,38
1879,3109,0,18
1880,17145,3,4
1881,15233,2,27
1882,4174,0,53
1883,10409,0,3
1884,15814,0,3
1885,3641,0,9
1886,129,5,9
1887,7817,14,3
1888,8249,53,1
1889,17851,66,5
1890,5074,98,12
1891,19674,8,40
1892,19295,0,27
1893,2832,10,150
1894,6790,0,2
1895,4074,0,18
1896,6328,3,2
1897,5774,34,1
1898,10703,5,2
1899,18701,3,3
1900,2992,0,8
1901,19105,0,1
1902,15765,0,10
1903,1769,0,4
1904,19961,0,1
1905,11536,8,132
1906,12404,110,200
1907,19697,14,1
1908,13616,0,6
1909,4783,0,1
1910,13186,66,1
1911,6868,0,1
1912,3351,3,6
1913,5737,0,6
1914,12463,0,1
1915,11675,5,1
1916,6757,67,1
1917,13721,19,1
1918,3868,8,1
1919,15176,0,78
1920,14185,98,1
1921,11942,157,20
1922,3964,109,1
1923,9072,0,260
1924,9436,0,42
1925,9458,98,6
1926,19227,0,45
1927,2351,0,2
1928,15563,3,14
1929,13555,3,10
1930,8998,2,2
1931,12593,110,1
1932,16324,0,36
1933,7891,97,3
1934,11206,0,20
1935,15106,60,1
1936,13851,0,9
1937,19746,156,11
1938,10444,3,32
1939,17010,8,1
1940,9915,32,1
1941,2915,14,4
1942,14739,28,1
1943,4114,3,1
1944,10779,53,4
1945,7162,3,48
1946,15636,3,41
1947,10541,3,8
1948,17867,14,16
1949,9843,35,1
1950,13954,5,7
1951,14992,5,2
1952,8869,0,19
1953,13408,5,25
1954,9091,5,3
1955,11568,5,2
1956,18019,6,2
1957,16677,0,1
1958,9205,8,5
1959,1940,0,3
1960,18792,0,10
1961,11565,5,5
1962,18706,3,23
1963,18558,1,13
1964,6418,156,2
1965,54,0,1
1966,18599,2,1
1967,4192,3,2
1968,8292,98,17
1969,12190,98,4
1970,13509,26,1
1971,2453,7,7
1972,13143,98,22
1973,10501,0,6
1974,1572,0,9
1975,13763,5,3
1976,11464,2,1
1977,13982,14,17
1978,11690,0,11
1979,18114,5,1
1980,8430,110,4
1981,9489,98,5
1982,14225,2,3
1983,3254,0,2
1984,5212,66,18
1985,5662,2,4
1986,14899,0,9
1987,17767,14,59
1988,5791,6,1
1989,17708,0,1
1990,18280,98,8
1991,19477,3,2
1992,8147,5,4
1993,5474,52,45
1994,14068,2,1
1995,14004,0,33
1996,18199,8,2
1997,239,0,1
1998,8263,8,3
1999,14103,109,2
2000,3461,0,20
2001,13973,20,1
2002,3374,33,1
2003,3484,11,1
2004,17467,52,1
2005,5475,157,1
2006,12793,2,1
2007,19935,110,2
2008,4972,157,21
2009,2752,3,2
2010,13107,109,2
2011,12491,53,2
2012,18113,10,1
2013,2320,3,3
2014,5420,0,7
2015,6021,3,2
2016,6990,6,5
2017,2059,0,30
2018,12144,18,1
2019,19214,3,1
2020,3370,0,1
2021,13475,6,5
2022,15361,3,14
2023,13684,0,3
2024,10578,5,3
2025,18790,3,1
2026,14591,3,8
2027,19056,2,1
2028,2816,0,2
2029,7766,11,2
2030,5874,6,1
2031,9269,2,29
2032,14019,0,4
2033,5094,14,4
2034,4365,7,18
2035,1506,10,8
2036,1383,157,1
2037,10260,28,1
2038,18880,0,22
2039,2546,9,1
2040,441,157,30
2041,11621,5,5
2042,2591,98,1
2043,13417,3,221
2044,14422,3,4
2045,9853,10,1
2046,15077,3,23
2047,15476,14,1
2048,1268,156,1
2049,6918,2,1
2050,14927,3,1
2051,17409,5,3
2052,503,0,2
2053,10511,6,2
2054,19582,3,1
2055,17478,11,2
2056,12700,99,3
2057,1498,99,1
2058,545,0,16
2059,8641,0,1
2060,5703,3,3
2061,865,6,80
2062,10941,20,12
2063,6421,2,2
2064,2409,1,23
2065,820,3,14
2066,4343,0,223
2067,16302,14,97
2068,9841,14,3
2069,17162,5,3
2070,11391,5,1
2071,1278,2,1
2072,19353,0,5
2073,789,3,2
2074,7942,44,1
2075,17760,6,2
2076,16283,14,9
2077,14638,6,1
2078,1087,10,1
2079,15121,0,64
2080,9400,2,2
2081,18955,0,2
2082,9169,7,6
2083,807,2,18
2084,4791,0,29
2085,13436,3,3
2086,9612,0,9
2087,17266,0,16
2088,18869,3,11
2089,19275,7,5
2090,6509,0,6
2091,8135,156,8
2092,5787,14,2
2093,11498,3,1
2094,13570,0,1
2095,12373,3,9
2096,7837,2,1
2097,187,5,1
2098,15273,0,90
2099,6653,6,5
2100,5502,0,7
2101,13836,6,73
2102,6167,14,5
2103,10923,14,1
2104,962,3,1
2105,10774,5,1
2106,10686,53,1
2107,3810,109,1
2108,6540,97,3
2109,19638,0,2
2110,3533,5,6
2111,17383,0,23
2112,3729,0,14
2113,13167,2,29
2114,17660,53,4
2115,7157,52,1
2116,9090,7,11
2117,3116,0,6
2118,10403,0,5
2119,10263,39,1
2120,9120,0,43
2121,2002,2,1
2122,458,0,2
2123,13596,0,10
2124,19257,28,1
2125,2296,5,1
2126,5845,3,2
2127,16127,3,3
2128,1811,2,2
2129,18219,26,1
2130,2878,3,4
2131,6568,3,1
2132,6227,98,3
2133,9151,3,2
2134,4385,6,1
2135,13997,10,5
2136,18551,0,22
2137,15148,0,1
2138,623,0,3
2139,2692,156,1
2140,3251,19,1
2141,1003,98,23
2142,18889,3,11
2143,1839,3,10
2144,13986,28,2
2145,13885,0,6
2146,13353,66,3
2147,10697,3,5
2148,14479,3,1
2149,2424,14,5
2150,13610,33,4
2151,12658,10,1
2152,10368,3,22
2153,7239,3,5
2154,3765,0,3
2155,13091,3,1
2156,234,12,1
2157,7588,3,1
2158,3931,3,35
2159,15272,0,78
2160,6918,0,3
2161,13127,110,41
2162,11919,97,1
2163,9550,28,1
2164,9381,0,29
2165,4115,0,42
2166,11394,6,1
2167,7049,14,2
2168,11393,0,15
2169,8608,0,51
2170,6173,99,1
2171,16510,0,3
2172,2827,2,2
2173,17051,66,1
2174,11700,5,1
2175,4955,110,7
2176,7581,110,1
2177,18113,14,2
2178,11351,15,1
2179,15645,0,3
2180,8144,157,6
2181,17251,2,1
2182,12078,3,1
2183,12551,10,1
2184,10193,2,53
2185,152,5,1
2186,11664,0,29
2187,8222,67,1
2188,4046,0,23
2189,15332,8,14
2190,8052,3,1
2191,15730,0,10
2192,3991,6,2
2193,19138,0,6
2194,1241,157,60
2195,12040,0,1
2196,6582,0,2
2197,4218,0,137
2198,15135,2,1
2199,7640,97,2
2200,19189,4,2
2201,5297,5,8
2202,925,2,8
2203,4126,15,1
2204,15233,110,60
2205,12593,2,1
2206,7511,157,2
2207,286,0,1
2208,16954,109,1
2209,12420,0,14
2210,14547,3,3
2211,1910,10,2
2212,19248,0,7
2213,3802,6,4
2214,15406,3,3
2215,11182,2,2
2216,10694,0,5
2217,7159,2,3
2218,19922,156,1
2219,4583,0,6
2220,16838,98,1
2221,9064,0,138
2222,7220,3,6
2223,18888,0,27
2224,9721,3,12
2225,17780,0,2
2226,18778,0,43
2227,4215,0,82
2228,5143,2,1
2229,6331,2,4
2230,15736,8,54
2231,13282,9,5
2232,9186,2,18
2233,9153,3,2
2234,15534,0,17
2235,1807,2,1
2236,17084,8,1
2237,7492,20,1
2238,5863,53,1
2239,4905,0,1
2240,11871,0,4
2241,16271,0,1
2242,13537,3,1
2243,11383,0,137
2244,7228,2,45
2245,18334,0,3
2246,11351,8,1
2247,6839,2,10
2248,11417,5,2
2249,10421,3,7
2250,4197,3,5
2251,1951,3,9
2252,11354,0,35
2253,14574,0,8
2254,8565,109,8
2255,16063,0,21
2256,4358,0,7
2257,10361,3,2
2258,619,5,1
2259,2731,19,1
2260,7101,8,1
2261,10828,0,21
2262,5636,33,3
2263,19789,99,1
2264,4615,0,81
2265,15809,3,1
2266,14166,109,2
2267,10198,3,13
2268,3829,98,1
2269,2001,10,1
2270,19516,98,2
2271,16003,0,20
2272,2966,10,1
2273,1972,2,6
2274,6488,0,1
2275,16005,0,31
2276,12610,0,2
2277,14376,2,1
2278,14944,19,1
2279,3190,0,3
2280,3313,33,3
2281,262,3,2
2282,8235,6,1
2283,12251,110,4
2284,1648,53,19
2285,5174,5,1
2286,3283,11,2
2287,10119,53,3
2288,19968,2,1
2289,18542,0,18
2290,15820,0,1
2291,1557,6,10
2292,2171,14,2
2293,14696,0,6
2294,4031,8,2
2295,8270,98,14
2296,7657,109,6
2297,6094,19,1
2298,19293,0,47
2299,15908,110,4
2300,2999,3,4
2301,11668,6,1
2302,10959,5,1
2303,8926,4,1
2304,13386,0,36
2305,2441,1,15
2306,10472,28,1
2307,5577,8,1
2308,15981,0,10
2309,18430,0,18
2310,15148,2,16
2311,9303,33,1
2312,14733,28,1
2313,1889,6,3
2314,19258,2,1
2315,8996,7,1
2316,14781,20,1
2317,18913,0,5
2318,17364,3,32
2319,9526,98,30
2320,3273,3,11
2321,17762,2,1
2322,4402,7,2
2323,3380,0,2
2324,5959,5,5
2325,433,15,1
2326,6701,6,1
2327,8058,98,5
2328,12440,5,2
2329,17764,3,1
2330,6168,2,1
2331,13862,0,5
2332,16255,0,2
2333,5743,4,3
2334,8574,0,27
2335,19332,2,2
2336,11710,3,6
2337,16024,0,23
2338,9125,5,1
2339,1760,3,1
2340,720,2,3
2341,12403,10,2
2342,10534,0,2
2343,3072,10,9
2344,18038,3,2
2345,11017,14,109
2346,13011,109,3
2347,19391,0,1
2348,1310,97,8
2349,12762,6,11
2350,4201,8,1
2351,19550,3,1
2352,2926,0,70
2353,7587,98,1
2354,12878,98,2
2355,2562,66,1
2356,3361,14,2
2357,12031,0,5
2358,19392,0,1
2359,3477,0,45
2360,16464,97,2
2361,10820,53,2
2362,17739,0,1
2363,19957,184,1
2364,3213,33,1
2365,10508,0,2
2366,11331,3,1
2367,14542,0,7
2368,3799,98,1
2369,3352,3,1
2370,4581,0,3
2371,15513,0,60
2372,15680,0,315
2373,13718,2,2
2374,1782,6,6
2375,9433,0,3
2376,10450,5,1
2377,2252,3,1
2378,10049,0,1
2379,18457,3,2
2380,18308,3,1
2381,9959,0,10
2382,15320,0,8
2383,19873,157,2
2384,8196,110,8
2385,3909,5,1
2386,4856,97,1
2387,9144,0,11
2388,1314,157,60
2389,12611,0,10
2390,19110,2,1
2391,9744,10,2
2392,6323,2,17
2393,865,8,36
2394,12384,2,20
2395,2352,0,52
2396,11303,109,1
2397,7229,19,1
2398,734,2,21
2399,3520,3,3
2400,7492,98,43
2401,319,0,494
2402,9807,0,45
2403,15003,0,7
2404,4897,97,1
2405,8980,5,2
2406,11309,8,1
2407,5396,20,1
2408,7423,0,17
2409,12074,2,11
2410,1041,50,1
2411,3760,98,1
2412,13011,157,40
2413,4520,0,12
2414,4140,3,16
2415,13240,157,3
2416,10030,0,10
2417,19061,0,1
2418,7740,8,12
2419,13869,14,24
2420,268,5,1
2421,17238,2,1
2422,16515,0,26
2423,18487,10,3
2424,4635,0,164
2425,11895,6,3
2426,14173,6,2
2427,17025,48,1
2428,18240,110,25
2429,5787,0,9
2430,6357,0,4
2431,7750,8,1
2432,147,5,6
2433,9088,5,1
2434,18976,14,2
2435,10707,8,1
2436,11978,110,8
2437,17743,0,1
2438,2320,0,16
2439,15760,0,10
2440,1538,2,3
2441,4120,0,3
2442,9489,14,3
2443,13873,0,7
2444,3650,58,1
2445,6350,10,1
2446,6296,38,1
2447,707,3,2
2448,17412,6,1
2449,19673,6,1
2450,5098,157,30
2451,2892,8,2
2452,10972,0,2
2453,4388,5,5
2454,13728,0,6
2455,8405,110,1
2456,19177,0,3
2457,10523,10,1
2458,12645,3,1
2459,1357,14,1
2460,16014,0,10
2461,7385,0,31
2462,17211,3,4
2463,10,3,5
2464,9858,0,6
2465,16035,10,4
2466,16203,14,5
2467,5493,110,4
2468,18923,2,3
2469,12202,98,1
2470,14975,3,1
2471,6842,0,4
2472,16511,3,2
2473,8464,97,1
2474,7765,11,1
2475,11079,10,1
2476,8434,53,1
2477,5893,15,1
2478,16645,14,1
2479,12080,8,1
2480,495,6,32
2481,15250,5,4
2482,1041,157,1
2483,5973,4,3
2484,5469,6,1
2485,4700,0,36
2486,6899,5,5
2487,5677,0,13
2488,15331,0,5
2489,7474,157,50
2490,11355,5,3
2491,19244,0,36
2492,345,0,1
2493,19815,2,1
2494,11300,110,6
2495,14167,0,1
2496,226,0,25
2497,17266,19,1
2498,9443,0,12
2499,18919,0,7
2500,15440,0,15
2501,9657,0,22
2502,319,3,51
2503,291,0,2
2504,7135,3,2
2505,5926,3,3
2506,17750,53,2
2507,1243,3,13
2508,13796,14,2
2509,16831,157,5
2510,18079,0,6
2511,12221,2,2
2512,19750,14,1
2513,2957,10,2
2514,4029,5,4
2515,2642,2,1
2516,14696,8,1
2517,5633,5,1
2518,7395,14,5
2519,14053,0,13
2520,16678,0,2
2521,2753,28,1
2522,5694,15,1
2523,557,0,1
2524,6431,3,1
2525,11506,3,69
2526,17778,0,1
2527,9709,9,10
2528,4509,0,24
2529,15170,0,105
2530,2977,0,2
2531,11746,156,16
2532,4372,0,8
2533,15168,0,127
2534,12650,0,6
2535,3988,0,3
2536,16831,98,4
2537,7917,0,1
2538,6642,98,15
2539,344,14,1
2540,15860,0,5
2541,17265,3,1
2542,15463,3,11
2543,16154,3,1
2544,9820,8,3
2545,14557,0,4
2546,18784,0,8
2547,14092,109,5
2548,4543,0,303
2549,6965,52,1
2550,5935,52,5
2551,18043,6,2
2552,7264,0,17
2553,17274,50,1
2554,14489,7,1
2555,8142,97,1
2556,3131,0,1
2557,7542,157,1
2558,19922,98,9
2559,7205,3,1
2560,16216,14,1
2561,2025,53,13
2562,13699,0,2
2563,16734,0,5
2564,6445,156,79
2565,19309,2,1
2566,5111,0,3
2567,7988,61,1
2568,14846,3,5
2569,17307,0,1
2570,5593,0,1
2571,14304,2,1
2572,19542,98,88
2573,867,0,2
2574,7596,156,1
2575,9294,6,1
2576,6022,14,57
2577,13404,0,57
2578,10229,0,5
2579,7381,28,1
2580,1724,3,1
2581,15669,0,14
2582,7029,3,237
2583,10825,3,1
2584,17266,10,2
2585,13624,3,8
2586,1618,26,1
2587,9388,2,3
2588,14240,0,1
2589,3961,10,7
2590,1264,10,1
2591,18074,10,4
2592,12489,98,11
2593,16221,3,1
2594,1304,2,1
2595,7855,3,1
2596,15213,0,92
2597,8930,7,51
2598,5863,4,12
2599,15131,0,19
2600,5822,5,1
2601,16962,110,2
2602,6630,10,1
2603,735,10,5
2604,12815,110,15
2605,6101,0,90
2606,11663,0,42
2607,1483,0,14
2608,9805,0,2
2609,3951,0,10
2610,7576,156,1
2611,19213,3,2
2612,8107,5,4
2613,2923,10,149
2614,2474,0,2
2615,9925,0,18
2616,4405,0,39
2617,8529,109,3
2618,7321,0,346
2619,1156,6,14
2620,1364,98,3
2621,10443,0,1
2622,16594,5,6
2623,6141,14,1
2624,2131,3,26
2625,15197,19,1
2626,19191,0,11
2627,18710,14,29
2628,13625,3,25
2629,13121,3,19
2630,1682,2,10
2631,3960,2,2
2632,13326,99,1
2633,886,6,3
2634,8654,0,26
2635,12096,2,1
2636,11374,3,20
2637,3912,8,13
2638,183,14,28
2639,15635,3,1
2640,17486,3,18
2641,19902,66,36
2642,2438,3,2
2643,3841,98,1
2644,15534,3,3
2645,17936,0,1
2646,16320,9,1
2647,2395,7,1
2648,315,0,57
2649,15590,0,23
2650,10422,3,2
2651,15595,8,6
2652,19957,109,1
2653,3014,14,9
2654,5358,0,1
2655,11631,0,6
2656,8482,66,5
2657,15953,8,5
2658,17946,14,1
2659,3440,0,10
2660,4315,0,65
2661,980,6,1
2662,18230,5,3
2663,17203,50,9
2664,5863,0,2
2665,6227,157,100
2666,6304,53,1
2667,5232,33,1
2668,6642,157,9
2669,8355,3,1
2670,12811,3,10
2671,17098,0,1
2672,6971,0,15
2673,16672,0,1
2674,11170,110,2
2675,18122,8,3
2676,6092,52,1
2677,13977,14,3
2678,9073,0,114
2679,4030,8,4
2680,17324,5,2
2681,9952,0,1
2682,12761,109,2
2683,7157,2,2
2684,2608,8,3
2685,2509,1,2
2686,15715,1,1
2687,10265,3,2
2688,839,10,2
2689,4022,5,1
2690,19428,0,78
2691,5410,66,3
2692,17474,66,7
2693,2079,2,69
2694,8175,5,2
2695,15116,0,3
2696,12451,28,1
2697,1614,3,6
2698,18467,0,105
2699,19575,0,18
2700,4309,3,47
2701,9763,10,10
2702,6726,14,6
2703,5185,14,4
2704,2452,0,8
2705,12581,0,2
2706,19268,3,1
2707,16059,0,6
2708,1600,2,1
2709,2735,10,5
2710,6914,5,3
2711,1156,0,4
2712,16129,0,7
2713,6390,0,5
2714,9172,0,1
2715,9185,50,1
2716,2569,0,1
2717,8833,0,2
2718,18392,156,2
2719,9708,6,5
2720,2489,7,2
2721,204,3,11
2722,17264,10,2
2723,4096,0,48
2724,11650,28,1
2725,17055,0,2
2726,17270,5,3
2727,5218,20,1
2728,13801,5,5
2729,3275,3,28
2730,772,6,25
2731,13956,33,1
2732,7059,48,1
2733,10261,0,2
2734,11106,14,2
2735,2779,53,2
2736,7899,5,2
2737,10753,3,3
2738,17197,8,3
2739,4655,0,53
2740,13186,28,3
2741,17080,20,1
2742,15626,0,1
2743,7441,8,63
2744,14906,5,1
2745,9140,6,1
2746,7879,14,5
2747,10300,5,6
2748,16266,0,5
2749,12518,0,23
2750,5914,20,1
2751,13949,0,18
2752,874,6,1
2753,2408,0,315
2754,1153,156,25
2755,126,5,11
2756,2486,0,16
2757,7644,98,9
2758,12874,0,2
2759,472,33,1
2760,8304,2,5
2761,4290,5,12
2762,9406,3,6
2763,6668,98,1
2764,12780,0,1
2765,17856,5,2
2766,15985,4,1
2767,15594,3,6
2768,6520,2,1
2769,7388,10,1
2770,7122,2,1
2771,8286,3,1
2772,18451,28,1
2773,10392,4,2
2774,8129,66,1
2775,5098,97,1
2776,2187,0,33
2777,4130,0,195
2778,18539,1,1
2779,10613,5,15
2780,17459,2,1
2781,15508,3,4
2782,12543,28,2
2783,18391,110,1
2784,4019,3,68
2785,493,0,1
2786,10346,3,5
2787,11600,5,4
2788,6061,0,17
2789,2022,109,3
2790,1978,110,16
2791,6026,28,1
2792,16063,5,2
2793,8330,98,3
2794,5624,66,5
2795,1059,3,1
2796,12100,8,13
2797,31,0,1
2798,4043,0,1
2799,7239,8,3
2800,13067,110,20
2801,17264,0,29
2802,7562,110,49
2803,10598,5,21
2804,8596,0,156
2805,12618,8,105
2806,7237,20,1
2807,5992,0,34
2808,6092,14,10
2809,13647,0,4
2810,4923,0,1
2811,1648,6,45
2812,5599,6,1
2813,7048,3,1
2814,10270,3,1
2815,10716,6,10
2816,8963,2,2
2817,8961,7,1
2818,7382,19,1
2819,8147,3,8
2820,414,2,1
2821,13678,0,30
2822,9892,0,4
2823,13187,6,30
2824,5361,98,1
2825,13991,0,300
2826,3896,8,4
2827,6324,2,6
2828,1812,98,27
2829,4364,6,2
2830,5931,2,43
2831,18912,2,4
2832,5014,98,1
2833,17453,3,2
2834,12780,110,16
2835,5551,0,7
2836,5915,20,3
2837,5822,0,8
2838,2507,0,15
2839,4277,0,51
2840,2143,5,5
2841,2229,0,6
2842,17220,2,1
2843,4880,110,1
2844,343,0,74
2845,12489,53,5
2846,12307,2,3
2847,3546,3,1
2848,11969,157,7
2849,2750,0,4
2850,8244,0,1
2851,6313,2,1
2852,5856,0,1
2853,1504,0,4
2854,3316,11,4
2855,2461,7,8
2856,11245,66,1
2857,2085,20,2
2858,10143,40,1
2859,2832,0,13
2860,14430,7,4
2861,16325,25,1
2862,1083,0,8
2863,18505,15,1
2864,16445,53,1
2865,5647,6,2
2866,5533,10,2
2867,982,0,1
2868,11501,3,3
2869,8405,157,30
2870,12454,0,24
2871,11929,157,4
2872,2261,0,19
2873,15380,0,23
2874,2557,14,1
2875,16939,156,1
2876,15713,8,2
2877,1002,98,2
2878,13845,14,2
2879,10579,5,1
2880,19594,156,1
2881,12488,0,5
2882,11482,0,1
2883,7233,20,1
2884,2616,0,1
2885,11965,5,1
2886,3205,0,1
2887,16151,10,1
2888,7094,3,1
2889,17576,3,1
2890,14011,0,6
2891,3362,5,1
2892,252,3,1
2893,15493,0,10
2894,6102,5,1
2895,2696,3,1
2896,14039,0,2
2897,17635,0,1
2898,14653,28,3
2899,15181,6,2
2900,12753,98,28
2901,9805,10,2
2902,3972,2,1
2903,15214,109,5
2904,203,3,1
2905,12864,14,1
2906,15345,2,1
2907,16162,0,6
2908,8960,0,3
2909,9767,14,4
