"CatchRowID","SampleRowID","OrganismCode","Catch","CatchComments"
1034,378,20,1,
1035,378,19,12,
1036,378,25,50,
1037,379,24,2,
1038,379,19,13,
1039,380,19,10,
1040,381,0,0,
1041,382,0,0,
1042,351,0,0,
1043,353,0,0,
1044,355,0,0,
1045,356,0,0,
1046,359,0,0,
1047,383,20,3,
1048,383,33,1,
1049,383,19,2,
1050,383,12,1,
1051,383,9,1,"salmon (ad+) released alive"
1052,383,24,15,
1053,384,20,5,
1054,384,19,2,
1055,384,55,1,
1056,384,63,1,
1057,384,9,4,"all salmon released alive; only 59mm ad-, all others ad+."
1058,384,24,21,
1059,385,24,3,
1060,385,12,3,
1061,385,9,1,"ad-, returned to USFWS"
1062,385,32,2,"steelhead released alive"
1063,386,24,5,
1064,386,12,4,
1065,387,24,29,
1066,387,20,19,
1067,387,12,6,
1068,387,65,1,
1069,387,9,5,"54mm ad+ released alive, all others returned to USFWS."
1070,388,24,15,
1071,388,20,2,
1072,388,12,1,
1073,388,9,1,"ssalmon ad-, returned to USFWS."
1074,388,32,1,"steelhead released alive - both ad-"
1075,389,24,3,
1076,389,20,8,
1077,389,19,1,
1078,389,63,2,
1079,389,33,1,
1080,390,24,2,
1081,390,20,24,
1082,390,19,1,
1083,390,9,1,"salmon ad+"
1084,390,63,2,
1085,391,20,2,
1086,391,12,2,
1087,391,63,1,
1089,392,24,8,
1090,392,20,15,
1091,392,19,2,
1092,392,12,1,
1093,392,38,45,
1094,392,9,7,"All Salmon ad+"
1095,392,63,2,
1096,392,97,1,
1097,393,24,26,
1098,393,20,11,
1099,393,19,10,
1100,393,12,5,
1101,393,9,5,"All Salmon ad-"
1102,393,29,1,
1103,393,38,9,
1104,394,24,10,
1105,394,20,8,
1106,394,19,20,
1107,394,12,14,
1108,394,29,1,
1109,394,93,1,
1110,394,38,3,
1111,395,24,3,
1112,395,20,36,
1113,395,19,48,
1114,395,12,25,
1115,395,38,1,
1116,395,9,1,"ad+"
1117,395,29,23,
1118,395,33,1,
1119,396,24,21,
1120,396,20,13,
1121,396,19,20,
1122,396,12,2,
1123,396,38,2,
1124,397,24,59,
1125,397,19,16,
1126,397,12,5,
1127,397,25,1,
1128,397,9,3,"All Salmon ad+"
1129,397,38,1,
1130,397,29,1,
1131,378,24,62,
1132,398,20,2,
1133,399,20,1,
1134,399,29,1,
1135,400,32,1,"Ad+"
1136,401,9,1,"Ad-"
1137,402,12,1,
1138,402,9,1,"Ad-"
1139,403,9,2,"Ad+"
1140,404,0,-1,
1141,405,20,1,
1142,405,29,1,
1143,405,24,5,
1144,406,24,23,
1145,406,33,1,
1146,407,20,1,
1147,407,19,5,
1148,407,12,3,
1149,407,25,8,
1150,407,9,3,"Ad+"
1151,407,29,1,
1152,408,31,1,
1153,408,29,2,
1154,408,9,2,"Both salmon ad+, 41mm dead, 60mm released alive."
1155,408,42,1,
1156,409,0,0,
1157,410,24,3,
1158,410,19,2,
1159,411,24,4,
1160,412,24,5,
1161,412,19,1,
1162,412,33,1,
1163,413,24,93,
1164,413,20,3,
1165,413,19,14,
1166,413,9,1,"Ad+"
1167,413,29,1,
1168,414,24,7,
1169,414,20,5,
1170,414,29,1,
1171,414,19,12,
1172,414,63,1,
1173,414,12,2,
1174,414,9,4,"41 Ad+, 49 Ad-, 56 Ad+, 57 Ad+"
1175,414,38,1,
1176,415,20,1,
1177,415,12,1,
1178,415,38,1,
1179,416,24,13,
1180,416,20,2,
1181,416,19,1,
1182,416,12,1,
1183,416,9,6,"Ad+"
1184,417,20,1,
1185,417,19,7,
1186,417,12,27,
1187,417,9,10,"First 44mm salmon Ad+ the rest are Ad-."
1188,417,55,1,
1189,418,20,1,
1190,419,12,10,
1191,419,9,2,"Ad-"
1192,420,24,3,
1193,420,12,2,
1194,420,9,1,"Ad-"
1195,421,24,1,
1196,421,20,1,
1197,421,9,2,"40 Ad-, 44 Ad+"
1198,422,20,11,
1199,422,12,32,
1200,422,9,1,"Ad-"
1201,423,20,1,
1202,423,12,1,
1203,423,9,2,"Ad-"
1204,423,24,3,
1205,424,24,2,
1206,424,20,1,
1207,424,9,9,"123 ad+, 43 ad-, 36 ad+, 42 ad+, 37 ad+, 46 ad+, 42 ad-, 39 ad+, 43 ad+"
1208,425,9,3,"Ad+"
1209,425,25,1,
1210,426,24,6,
1211,426,20,1,
1212,426,9,1,"Ad+"
1213,426,33,1,
1214,427,19,4,
1215,427,9,5,"103 ad+, 97 ad+, 52 ad-, 40 ad+, 32 ad-"
1216,427,32,1,"Ad-"
1217,428,24,1,
1218,429,20,3,
1219,429,9,4,"Ad+"
1220,429,29,1,
1221,429,32,1,"Ad-"
1222,430,24,1,
1223,430,9,5,"106 ad+, 37 ad-, 44 ad+, 42 ad-, 37 ad+"
1224,431,20,1,
1225,431,19,1,
1226,431,9,13,"3 ad- salmon (60, 53, 91) brought back for USFWS - all others (ad+) released alive."
1227,431,24,23,
1228,432,12,2,
1229,432,24,2,
1230,433,12,1,
1231,433,9,1,"salmon released alive (ad+)"
1232,434,12,1,
1233,434,9,1,"ad+ salmon dead in net"
1234,435,24,1,
1235,436,32,1,"steelhead ad-, released alive"
1236,411,9,1,"no length measurement"
1237,437,24,2,
1238,437,20,3,
1239,437,63,1,
1240,437,38,7,
1241,437,19,5,
1242,437,9,3,"All salmon ad+, fall run, released alive."
1243,438,24,1,
1244,438,20,9,
1245,438,33,1,
1246,438,19,4,
1247,438,38,3,
1248,438,12,17,
1249,438,9,3,"All salmon ad+, fall run, dead upon capture."
1250,439,24,9,
1251,439,38,47,
1252,439,19,19,
1253,439,29,1,
1254,439,12,16,
1255,439,25,1,
1256,439,9,6,"all salmon ad+, fall-run.  All released alive except 3."
1257,440,24,12,
1258,440,34,1,
1259,440,29,3,
1260,440,19,15,
1261,440,20,1,
1262,440,12,17,
1263,440,9,6,"All salmon dead (striped bass in cod-end), ad+, fall run."
1264,440,38,35,
1265,441,24,14,
1266,441,20,1,
1267,441,38,60,
1268,441,19,25,
1269,441,12,11,
1270,441,9,8,"All salmon ad+, 74 mm = spring run, others fall run,  46 mm salmon dead."
1271,441,95,1,"Goby - horizontal stripes, dot on tail, puffy cheeks, no beard."
1272,442,24,3,
1273,442,20,8,
1274,442,38,25,
1275,442,12,4,
1276,442,9,3,"All salmon ad+, fall run."
1277,443,24,9,
1278,443,9,4,"Ad- (105 mm) salmon returned to USFWS; 41 mm ad+ salmon released alive; 48 mm and 52 mm salmon dead upon capture.  Ad+ salmon were fall run."
1279,443,61,1,
1281,444,24,1,
1282,444,20,4,
1283,444,12,2,
1284,444,9,4,"All salmon ad+, fall run, released alive."
1285,445,12,1,
1286,445,9,2,"Salmon AD+, spring run, released alive."
1287,445,32,1,"AD-, released alive"
1288,446,24,3,
1289,446,9,7,"All salmon AD+, 47 mm dead; all others released alive."
1290,447,12,1,
1291,447,9,3,"All salmon AD+, released alive.  Salmon: 60 mm= fall run; 87 mm and 85 mm= spring run."
1292,448,9,7,"Salmon released alive;  AD+, fall run."
1293,448,32,1,"AD-, released alive"
1294,438,29,3,
1295,449,24,13,
1296,449,9,11,"4 spring-run juvenile Chinook (>74 mm); all others fall run (<76mm).  All AD+, released alive."
1297,450,24,2,
1298,450,12,1,
1299,450,9,1,"salmon AD+, fall run, released alive."
1300,451,0,-1,
1301,452,9,3,"2 juvenile spring run salmon (>74 mm), one fall run; all AD+ and released alive."
1302,453,9,1,"Salmon fall run,  AD+, released alive."
1303,454,20,2,
1304,454,9,1,"Salmon AD+, juvenile spring run, released alive"
1305,455,20,2,
1306,455,9,2,"2 juvenile spring run salmon, AD+, released alive"
1307,456,9,1,"1 juvenile spring run Chinook salmon- DEAD."
1308,457,0,-1,
1310,459,0,0,
1311,460,9,1,"1 fall run, AD+, released alive."
1312,461,9,3,"1 juvenile spring run, 2 fall run.  All salmon, AD+, released alive."
1313,462,24,1,
1314,462,19,1,
1315,463,24,1,
1316,463,9,12,"3 juvenile spring run salmon (>75mm), 9 fall run (<76mm).  All AD+, all released alive."
1317,464,24,6,
1318,464,19,1,
1319,464,9,19,"2 juvenile, AD+,  spring run Chinook (>75mm.); 16 AD+ fall run (<76 mm), 1 AD- fall run (73 mm.).  All AD+ salmon released alive, AD- fish returned to USFWS."
1320,465,9,17,"3 juvenile AD+ spring run salmon (>75 mm), 14 AD+ fall run (<76mm), all released alive."
1321,466,24,5,
1322,466,9,3,"78 mm juvenile spring run, AD+, 68 mm Fall run AD+.  Both released alive.  82 mm AD-, returned to USFWS."
1323,466,38,1,
1324,467,9,7,"2 juvenile spring run released alive (79 mm, 92 mm), 1 juvenile spring run DEAD (80 mm), 4 fall run, released alive.  All AD+."
1325,467,32,1,"AD-, released alive"
1326,468,32,1,"steelhead AD-, released alive."
1327,469,9,7,"3 juvenile spring run (>75 mm), 4 fall run (<76 mm), all AD+, all released alive."
1328,470,24,2,
1329,470,20,2,
1330,470,9,25,"7 juvenile spring run (>75 mm), 18 fall run (<76 mm).  All AD+, all released alive."
1331,471,24,2,
1332,471,9,6,"1 juvenile spring run chinook (>75 mm), 5 fall run (<76 mm); all AD+, all released alive."
1333,472,0,-1,
1334,473,9,2,"both salmon AD+, fall run, released alive."
1335,474,24,1,
1336,474,9,4,"All salmon AD+, fall run, released alive."
1337,475,20,4,
1338,475,19,4,
1339,475,12,5,
1340,475,9,1,"Fall run Chinook, AD+, released alive."
1341,475,38,8,
1342,476,20,2,
1343,476,19,3,
1344,476,12,26,
1345,476,38,25,
1346,476,9,1,"Chinook AD+, fall run, released alive."
1347,476,29,4,
1348,477,19,9,
1349,477,12,2,
1350,477,95,1,
1351,477,9,1,"Fall run Chinook, AD+"
1352,477,16,4,
1353,477,38,29,
1354,478,33,2,
1355,478,19,5,
1356,478,12,3,
1357,478,25,2,
1358,478,38,12,
1359,478,16,17,"36"
1360,479,16,5,
1361,479,25,1,
1362,479,9,2,"1 juv. Spring run (82 mm), 1 fall run Chinook.  Both AD+, released alive."
1363,479,38,2,
1364,480,24,1,
1365,480,20,1,
1366,480,19,2,
1367,480,12,1,
1368,480,16,1,
1369,480,9,1,"1 juv. Spring run Chinook, AD+, released alive."
1370,480,29,1,
1371,480,33,1,
1372,480,38,3,
1373,481,20,1,
1374,481,16,15,
1375,481,38,2,
1376,482,25,9,
1377,482,38,7,
1378,483,16,4,
1379,483,9,8,"4 juvenile spring run (>76 mm), 4 fall run Chinook.  All AD+, released alive."
1380,483,38,5,
1381,484,9,5,"3 juvenile spring run Chinook, 2 fall run.  All AD+, all released alive."
1382,484,32,1,"AD-, released alive"
1383,484,38,2,
1384,485,38,1,
1385,486,9,1,"1 juvenile spring run Chinook, AD+, released alive."
1386,487,9,5,"2 juvenile spring run chinook, 3 fall run.  All AD+, all released alive."
1387,476,16,1,
1388,476,35,1,
1389,485,24,1,
1390,487,24,3,
1391,458,0,0,
1396,488,24,52,"Heads 2004-0067 & 2004-0085 show 2 chromatophores under isthmus, but ID'd as Delta Smelt (possible Wakasagi)."
1397,488,9,5,"All Salmon Ad+, Fall run."
1398,489,24,14,
1399,489,9,23,"All salmon AD+, Fall run.  All salmon released alive except 80mm found dead in net."
1400,490,24,13,
1401,490,12,1,
1402,490,9,21,"1 Spring run salmon (84mm.), all others Fall run.   All Salmon AD+, released alive."
1403,491,24,18,
1404,491,9,11,"1 Spring run (87mm), all others Fall run.  All Ad+, released alive."
1405,492,24,5,
1406,492,20,2,
1407,492,9,7,"All salmon Fall run, Ad+, released alive."
1408,493,24,2,
1409,493,20,5,
1410,493,9,1,"Ad+, Fall run"
1411,494,9,3,"2 Spring run (90mm, 85mm), one Fall run (71mm).  All Ad+, Released alive."
1412,495,24,3,
1413,495,9,6,"All Fall run, Ad+, released alive."
1414,496,24,5,
1415,496,20,7,
1416,496,9,6,"1 Spring run (84mm), all others Fall run. All Ad+, 69 mm dead, all others released alive."
1417,497,9,5,"1 Spring run (87mm), all others Fall run.  All Ad+, released alive."
1418,498,24,4,
1419,498,20,1,
1420,498,9,2,"All Ad+, Fall run, released alive."
1421,499,9,2,"All Ad+, Fall run, released alive."
1422,500,24,4,
1423,500,9,16,"3 Spring run (96 mm, 84 mm, 83 mm), all others fall run.  All AD+, released alive."
1424,501,24,5,
1425,501,9,8,"All Fall run, Ad+, released alive."
1426,502,24,2,
1427,502,9,15,"all salmon fall-run, released alive."
1428,503,9,4,"All salmon fall-run, all except 64 mm released alive.  64 mort."
1429,504,9,4,"All salmon fall-run, released alive."
1430,504,65,1,
1431,505,9,2,"76mm salmon AD+, fall-run, released alive.  83mm salmon AD-, brought back to USFWS."
1432,505,12,1,
1433,506,9,2,"All salmon fall-run, released alive."
1434,507,9,3,"83 mm, AD- salmon brought back for USFWS.  Other two AD+,  released alive"
1435,508,20,4,
1436,509,0,0,
1437,510,9,5,"All salmon fall-run, released alive."
1438,511,0,0,
1439,512,9,28,"all fall-run salmon, all released alive."
1440,513,9,4,"all fall-run salmon, all released alive."
1441,514,9,2,"all fall-run salmon, all released alive."
1442,515,19,1,
1443,515,9,5,"all fall-run salmon, all released alive."
1444,516,9,86,"Three AD- salmon (82 mm, 88mm, 88mm) returned to USFWS.  All others AD+; 24 mortalities (in mm: 58, 68, 74, 69, 56, 67, 63, 67, 73, 74, 67, 75, 76, 74, 74, 64, 72, 71, 62, 61, 65, 70, 68, 62) remaining salmon released alive."
1445,516,24,2,
1446,516,19,1,
1447,517,19,1,
1448,517,38,1,
1449,517,9,78,"All salmon AD+, fall-run, released alive."
1450,518,24,1,"stomach loose"
1451,518,9,20,"All salmon AD+, fall-run, released alive."
1452,519,9,3,"All salmon AD+, fall-run, released alive."
1453,519,32,1,"Steelhead AD-."
1454,520,16,2,
1455,520,9,30,"All salmon AD+, fall-run, released alive."
1456,521,38,1,
1457,521,9,40,"All salmon AD+, released alive except 78 mm, mortality.  3 spring juv's to report."
1458,522,9,28,"All salmon AD+, fall-run, released alive."
1459,523,24,3,
1461,522,24,2,
1462,523,9,80,"All salmon AD+, fall-run, released alive."
1463,524,20,11,
1464,524,19,1,
1465,524,29,19,
1466,524,33,1,
1467,524,12,1,
1468,524,16,2,
1469,524,111,1,
1470,524,9,1,"Ad+, Fall-Run"
1471,524,38,5,
1472,525,33,1,
1473,525,20,1,
1474,525,42,2,"One Yellowfin tossed before measured correctly."
1475,525,38,4,
1476,525,12,4,
1477,525,16,11,
1478,525,29,3,
1479,525,40,1,
1480,526,29,1,
1481,526,16,18,
1482,526,42,2,
1483,527,16,11,
1484,527,25,2,
1485,527,38,3,
1486,528,38,8,
1487,528,16,28,"* Criteria: Silvery Gut, Opercle and sides of body becoming silvery."
1488,528,19,1,
1489,528,9,57,"All Salmon Ad+, except for F.L. of 83, 83, & 89.  Last Salmon with F.L. of 75 was caught dead in the net (mort)."
1490,529,16,27,"* 37 others too small, not included in final count (translucent)."
1491,529,30,2,
1492,530,16,89,"+ 243* only 39 included in final count, others too small, no pigments."
1493,530,9,4,"All Ad+ and Fall-Run Salmon."
1494,531,16,6,
1495,531,9,53,"All Ad+.  Spring Run Salmon F.L. 94 & 100."
1496,532,33,1,
1497,532,38,3,
1498,532,16,11,
1499,532,9,35,"All Ad+ & Fall-run"
1500,533,38,1,
1501,533,29,2,
1502,533,16,59,
1503,533,9,4,"Ad+, Fall-Run"
1504,534,16,32,
1505,534,9,11,"All Ad+, execpt 87 - Ad-."
1506,535,24,1,
1507,535,19,1,
1508,535,12,1,
1509,535,29,3,
1510,535,9,59,
1511,536,24,1,
1512,536,20,1,
1513,536,9,79,
1514,537,29,2,
1515,537,9,78,
1516,537,24,1,
1517,538,9,7,
1518,539,9,19,
1519,540,9,45,
1520,541,24,39,
1521,541,12,1,
1522,541,9,1,
1523,542,24,62,"1 bag D.S. brought back in Formalin and 2 small ethanol jars with delta smelt (23) returned."
1524,543,24,82,"20 delta smelt went into ethanol, remaining small delta smelt bagged and placed in formalin (1 bag, 31 fish)"
1525,543,20,10,
1526,543,93,1,
1528,544,24,53,
1529,544,20,39,
1530,544,12,2,
1531,544,9,1,"Dead,  AD+, fall run"
1532,542,20,4,
1533,542,29,1,
1534,542,93,1,
1535,542,12,1,
1536,542,9,1,"Salmon released alive"
1537,465,24,22,
1538,333,24,1,
1539,467,24,2,
1540,545,24,2,
1541,545,20,6,
1542,546,24,2,
1543,547,0,0,
1548,548,0,-1,
1549,549,24,1,
1550,549,20,6,
1551,549,12,4,
1552,550,20,58,
1553,550,12,1,
1554,551,20,5,
1555,551,12,16,
1556,552,0,-1,
1557,553,24,2,
1558,553,20,1,
1559,554,12,1,
1560,555,0,-1,
1561,556,32,1,"steelhead: ad-, released alive"
1562,557,20,8,
1563,557,24,2,"No egg sample taken from fish #2005-008."
1564,558,19,1,
1565,558,32,2,"both steelhead ad clipped; released alive."
1566,558,24,4,
1567,559,32,1,"steelhead ad-clipped; released alive."
1568,560,20,11,
1569,560,24,13,
1570,561,20,6,
1571,561,24,15,
1572,562,0,-1,
1573,563,19,9,
1574,563,39,1,
1575,563,16,1,
1576,564,19,2,
1577,565,19,2,
1578,565,24,3,
1579,566,0,-1,
1580,567,16,1,
1581,567,19,2,
1582,567,9,1,"salmon ad clipped"
1583,567,32,1,"steelhead ad clipped"
1584,567,24,4,
1586,568,31,1,
1587,568,24,7,"No head samples from fish 2005-051 and 2005-052"
1588,569,19,1,
1589,569,20,1,
1590,569,24,15,
1591,570,24,1,
1592,571,20,7,
1593,571,19,3,
1594,571,12,1,
1595,571,25,3,
1596,571,38,1,
1597,571,24,4,
1598,572,20,40,
1599,572,19,2,
1600,572,12,8,
1601,572,25,2,
1602,572,24,81,"No egg sample for fish # 2005-094."
1603,573,19,1,
1604,573,20,57,
1605,573,12,1,
1606,573,9,1,"salmon ad-clipped"
1607,573,38,1,
1608,573,24,9,"No head sample for fish # 2005-0101"
1609,574,0,-1,
1610,575,0,-1,
1611,576,20,1,
1612,576,32,1,"steelhead ad-clipped"
1613,576,24,2,
1614,577,20,4,
1615,577,24,20,
1616,578,20,1,
1617,578,19,3,
1618,578,32,1,"steelhead ad-clipped"
1619,578,24,30,
1620,579,9,1,"chinook ad clipped"
1621,579,32,1,"steelhead ad clipped"
1622,580,12,1,
1623,580,24,1,
1624,581,19,1,
1625,581,9,1,"salmon ad clipped"
1626,581,32,1,"steelhead ad clipped"
1627,581,24,2,
1628,582,0,-1,
1629,583,32,1,"steelhead ad clipped"
1630,568,16,1,
1631,584,19,7,
1632,584,25,1,
1633,584,24,12,
1634,585,20,5,
1635,585,29,1,
1636,585,19,1,
1637,585,25,1,
1638,585,32,1,"Steelhead ad+ - released alive."
1639,585,24,2,
1640,586,20,22,
1641,586,19,7,
1642,586,12,3,
1643,586,29,3,
1644,586,24,49,
1645,587,20,4,
1646,587,12,7,
1647,587,25,1,
1648,587,9,1,"chinook salmon ad+ - released alive"
1649,587,24,37,"no fin sample for 2005-196"
1650,588,20,22,
1651,588,12,1,
1652,588,103,2,
1653,588,32,6,"3 steelhead ad clipped (215, 230, 225) and 3 steelhead ad+ (247, 217, 208)."
1654,588,24,6,
1655,589,24,20,
1656,590,24,36,
1657,591,24,18,
1658,592,24,16,
1659,589,20,6,
1660,589,12,2,
1661,589,9,1,"ad- Salmon returned is the USFWS."
1662,589,32,2,"Steelhead 193 ad+, 195 ad-.  Steelhead released alive."
1663,591,20,3,
1664,591,12,3,
1665,591,29,1,
1666,592,20,4,
1667,592,19,1,
1668,592,12,1,
1669,593,32,1,"no beep steelhead - ad+; released alive"
1670,594,0,0,
1671,595,0,0,
1672,596,5,1,
1673,597,20,1,
1674,598,20,27,
1675,598,12,3,
1676,599,20,48,
1677,599,19,1,
1678,599,12,7,
1679,599,9,1,"salmon ad+, released alive"
1680,599,65,1,
1681,600,12,1,
1682,600,9,1,"salmon ad+, released alive"
1683,601,12,2,
1684,602,0,0,
1685,603,12,1,
1686,604,12,4,
1687,605,12,1,
1688,606,0,0,
1689,607,32,2,"both steelhead ad-, 220mm returned to USFWS"
1690,607,9,1,"52 and 46 mm salmon ad-, returned to USFWS, Stkn.  118mm salmon ad+; released alive"
1691,608,32,4,"All steelhead no beep.  220 and 211 ad+; remaining ad-."
1692,608,24,9,
1693,609,12,1,
1694,609,32,1,"steelhead ad-, beep, returned to USFWS Stkn."
1695,609,24,2,
1696,610,9,1,"salmon ad-, returned to USFWS"
1697,610,32,1,"steelhead no beep, ad-, released alive"
1698,611,32,1,"steelhead no beep, ad-, released alive"
1699,611,24,1,
1700,612,0,0,
1701,613,32,1,"steelhead ad- (beeped), returned to USFWS, Stkn."
1702,614,19,1,
1703,614,9,2,"both salmon ad-, returned to USFWS, Stkn"
1704,615,20,1,
1705,615,19,2,
1706,615,16,1,
1707,615,24,3,
1708,616,19,2,
1709,616,22,1,
1710,616,103,2,
1711,616,25,6,
1712,616,35,1,
1713,616,38,1,
1714,617,19,2,
1715,617,25,1,
1716,617,29,1,
1717,617,32,1,"steelhead ad-, no beep, released alive"
1718,617,38,1,
1719,618,19,3,
1720,618,32,1,"steelhead ad, no beep, released alive"
1721,619,32,1,"steelhead ad-, no beep, released alive"
1722,620,19,1,
1723,620,24,2,
1724,621,24,2,
1725,621,9,1,"salmon ad+; released alive"
1726,622,19,6,
1727,622,16,1,
1728,623,19,11,
1729,623,12,1,
1730,623,25,9,
1731,623,103,3,
1732,623,29,2,
1733,623,38,5,
1734,623,24,85,
1735,624,20,16,
1736,624,19,22,
1737,624,12,1,
1738,624,103,1,
1739,624,29,3,
1740,624,38,1,
1741,624,24,46,
1742,625,20,12,
1743,625,19,5,
1744,625,12,7,
1745,625,9,1,"salmon ad+, released alive"
1746,625,38,2,
1747,626,9,2,"both salmon ad+, released alive"
1748,626,32,2,"both steelhead ad-, no beep, released alive"
1749,627,63,1,
1750,627,9,9,"all salmon ad+, released alive except 54mm ad-, returned to USFWF, Stkn."
1751,627,32,1,"steelhead ad+; released alive"
1752,628,9,1,"salmon ad+, released alive"
1753,628,32,5,"all steelhead ad-, no beep, released alive"
1754,629,20,2,
1755,629,19,2,
1756,629,9,7,"all salmon ad+, released alive except for 100mm salmon ad-, returned to USFWS, Stkn."
1757,629,24,1,
1758,630,20,5,
1759,630,9,2,"both salmon ad+, released alive"
1760,630,24,4,
1761,631,20,27,
1762,631,95,1,
1763,631,65,1,
1764,631,9,1,"salmon ad+, released alive"
1765,631,3,1,
1766,631,24,32,
1767,632,20,4,
1768,632,12,6,
1769,632,103,8,
1770,632,9,2,"both samon ad+, released alive"
1771,632,29,2,
1772,632,53,1,
1773,632,24,31,
1774,633,19,1,
1775,633,12,1,
1776,633,22,2,
1777,633,25,3,
1778,633,9,1,"salmon ad+, released alive"
1779,633,29,1,
1780,633,38,5,
1781,633,24,8,
1782,634,20,12,
1783,634,19,17,
1784,634,12,9,
1785,634,103,8,
1786,634,38,2,
1787,634,24,26,
1788,635,24,4,"Delta smelt bodies not preserved in Swee The's buffered formalin solution."
1789,635,20,5,
1790,635,19,2,
1791,635,12,8,
1792,635,103,2,
1793,635,29,1,
1794,636,24,1,"Delta smelt bodies not preserved in Swee The's buffered formalin solution - used FMWT instead."
1795,636,20,18,
1796,636,19,1,
1797,636,12,6,
1798,636,9,2,"Salmon (both ad-) returned to USWFS, Stkn."
1799,636,29,2,
1800,637,24,45,"Delta smelt bodies not preserved in Swee The's buffered formalin solution - used FMWT instead."
1801,637,19,3,
1802,637,32,1,"Steelhead ad-, no beep, released alive."
1803,637,12,7,
1804,638,24,16,"Delta smelt bodies not preserved in Swee The's buffered formalin solution - used FMWT instead."
1805,639,12,1,
1806,639,9,1,"salmon ad-, returned to USFWS, STKN"
1807,639,24,43,"Delta smelt bodies not preserved in Swee The's buffered formalin solution - used FMWT instead."
1808,640,24,13,"Delta smelt bodies not preserved in Swee The's buffered formalin solution - used FMWT instead."
1809,640,20,1,
1810,640,19,5,
1811,640,12,1,
1812,640,9,2,"Both salmon ad+, released alive."
